0	426.837	456.769
1	413.401	434.381
2	407.672	423.836
3	396.668	409.573
4	389.834	401.431
5	385.689	395.049
6	381.231	390.752
7	372.248	385.114
8	365.124	377.327
9	365.124	370.268
10	362.238	366.386
11	351.412	363.405
12	350.764	356.92
13	348.426	352.443
14	341.237	351.351
15	338.823	346.449
16	337.541	342.088
17	334.151	338.693
18	329.399	336.014
19	321.922	332.516
20	319.44	326.038
21	311.295	321.581
22	310.694	318.164
23	306.975	312.166
24	300.968	309.505
25	298.838	307.102
26	298.838	302.216
27	298.838	300.249
28	296.89	299.078
29	296.198	298.152
30	295.204	297.81
31	293.285	297.154
32	291.254	294.919
33	289.088	293.658
34	284.533	291.453
35	284.144	288.646
36	284.144	286.042
37	283.692	284.764
38	283.292	284.185
39	281.186	283.725
40	278.576	282.814
41	276.964	280.903
42	275.694	278.808
43	274.719	277.675
44	268.53	275.384
45	266.628	272.482
46	265.295	270.316
47	265.295	266.758
48	264.049	265.774
49	263.761	264.944
50	262.722	264.143
51	262.468	263.816
52	262.468	263.384
53	262.224	263.08
54	261.533	262.702
55	259.648	262.129
56	259.428	261.209
57	259.428	259.583
58	258.12	259.42
59	257.834	258.808
60	257.834	258.005
61	256.29	257.83
62	254.945	257.654
63	249.964	256.027
64	248.431	253.964
65	246.602	251.014
66	243.065	247.939
67	242.25	245.192
68	237.869	242.9
69	237.869	241.054
70	234.737	238.237
71	234.737	236.819
72	234.737	235.493
73	233.543	234.687
74	229.387	234.182
75	225.761	232.096
76	225.761	228.484
77	225.63	226.23
78	224.1	225.7
79	223.362	225.347
80	223.362	224.903
81	220.761	223.932
82	219.184	223.194
83	218.863	222.772
84	217.074	221.073
85	216.457	220.16
86	215.18	217.788
87	215.18	216.395
88	214.873	215.454
89	211.851	215.009
90	211.851	213.756
91	211.851	213
92	210.279	211.953
93	207.92	211.153
94	206.643	209.799
95	205.919	207.664
96	205.919	206.61
97	205.5	205.937
98	205.5	205.808
99	204.178	205.561
100	204.178	204.95
101	203.571	204.322
102	203.255	204.162
103	203.255	204.054
104	201.448	203.239
105	196.832	202.308
106	196.425	200.346
107	196.388	198.117
108	192.125	196.566
109	191.751	195.446
110	191.729	193.952
111	191.597	192.006
112	189.85	191.64
113	188.897	190.975
114	188.687	189.915
115	187.054	189.002
116	185.098	188.129
117	182.723	186.594
118	182.34	184.453
119	182.34	183.702
120	180.831	182.824
121	180.831	181.93
122	180.007	181.075
123	178.641	180.468
124	178.641	180.27
125	178.497	179.852
126	178.432	178.947
127	178.034	178.584
128	178.034	178.385
129	177.68	178.639
130	176.884	177.918
131	176.884	177.463
132	176.68	176.931
133	175.463	176.819
134	174.435	176.306
135	174.435	175.734
136	173.238	174.952
137	173.238	174.155
138	173.238	173.525
139	173.189	173.302
140	170.443	173.241
