#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.246748    0.246748           0
           2     0.25097    0.248859  0.00149283
           3    0.248762    0.248827 0.000995569
           4    0.246979    0.248365 0.000847059
           5    0.251832    0.249058 0.000918672
           6    0.241263    0.247759   0.0014116
           7    0.245364    0.247417  0.00125072
           8    0.244163     0.24701  0.00115865
           9    0.248912    0.247221    0.001049
          10    0.246155    0.247115 0.000949508
          11    0.248423    0.247234 0.000870604
          12    0.249652    0.247435 0.000821039
          13      0.2439    0.247163 0.000801654
          14    0.242181    0.246807 0.000819593
          15    0.253979    0.247286 0.000893605
          16    0.250649    0.247496 0.000862131
          17    0.247064     0.24747 0.000811791
          18    0.243084    0.247227 0.000802429
          19    0.248996     0.24732  0.00076558
          20    0.248181    0.247363 0.000728512
          21    0.252644    0.247614 0.000735949
          22    0.242626    0.247388 0.000736596
          23     0.25483    0.247711 0.000772383
          24    0.256039    0.248058  0.00081442
          25    0.248248    0.248066 0.000781879
          26    0.253382     0.24827 0.000778085
          27    0.251111    0.248376 0.000756346
          28    0.254435    0.248592 0.000759661
          29    0.250345    0.248652 0.000735867
          30    0.245268     0.24854 0.000719934
          31    0.252202    0.248658 0.000706336
          32    0.245732    0.248566 0.000690155
          33    0.241951    0.248366 0.000697745
          34    0.247719    0.248347 0.000677483
          35    0.241075    0.248139 0.000689245
          36    0.249408    0.248174    0.000671
          37    0.250887    0.248248 0.000656859
          38    0.248933    0.248266 0.000639821
          39    0.247379    0.248243 0.000623819
          40    0.251764    0.248331 0.000614404
          41    0.251241    0.248402 0.000603504
          42    0.249661    0.248432 0.000589879
          43    0.253293    0.248545 0.000586896
          44    0.240162    0.248354 0.000603693
          45    0.248435    0.248356  0.00059028
          46    0.249147    0.248373 0.000577698
          47    0.250544     0.24842 0.000567249
          48    0.254152    0.248539 0.000567863
          49     0.24569    0.248481 0.000559242
          50    0.246153    0.248434 0.000549991
          51    0.257719    0.248616 0.000568542
          52    0.258376    0.248804 0.000587769
          53    0.251571    0.248856 0.000578992
          54    0.241987    0.248729 0.000582078
          55    0.255406     0.24885 0.000584016
          56    0.248353    0.248842 0.000573655
          57    0.247493    0.248818 0.000564079
          58    0.246112    0.248771 0.000556279
          59    0.253899    0.248858 0.000553598
          60    0.247874    0.248842 0.000544614
          61    0.243996    0.248762  0.00054145
          62    0.253678    0.248842 0.000538491
          63    0.253853    0.248921 0.000535786
          64    0.246619    0.248885 0.000528621
          65    0.247547    0.248865 0.000520889
          66    0.248462    0.248858 0.000513033
          67    0.252746    0.248916 0.000508646
          68    0.251008    0.248947 0.000502095
          69    0.253399    0.249012 0.000498947
          70    0.253169    0.249071 0.000495341
          71      0.2452    0.249017 0.000491356
          72    0.252637    0.249067 0.000487098
          73    0.249932    0.249079  0.00048057
          74     0.24974    0.249088 0.000474159
          75    0.249942    0.249099 0.000467973
          76    0.243452    0.249025 0.000467677
          77      0.2512    0.249053 0.000462456
          78    0.256598     0.24915 0.000466534
          79     0.24937    0.249153 0.000460637
          80     0.24373    0.249085 0.000459838
          81    0.241027    0.248985 0.000464796
          82    0.247257    0.248964 0.000459605
          83    0.245958    0.248928 0.000455493
          84    0.243669    0.248865 0.000454352
          85    0.248277    0.248858  0.00044906
          86    0.249781    0.248869 0.000443966
          87    0.251443    0.248899 0.000439848
          88    0.254894    0.248967 0.000440094
          89    0.255404    0.249039 0.000441051
          90    0.248423    0.249032 0.000436204
          91    0.249181    0.249034 0.000431414
          92    0.247549    0.249018 0.000427026
          93    0.248495    0.249012 0.000422471
          94    0.253434    0.249059 0.000420587
          95    0.249684    0.249066 0.000416211
          96    0.247855    0.249053 0.000412067
          97      0.2527    0.249091  0.00040953
          98    0.247631    0.249076 0.000405623
          99    0.249957    0.249085 0.000401623
         100    0.249631     0.24909 0.000397644
