#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.338569    0.338569           0
           2    0.355824    0.347196  0.00610034
           3    0.337608       0.344  0.00483223
           4    0.345045    0.344261  0.00363122
           5    0.345527    0.344515  0.00291379
           6    0.339165    0.343623  0.00256095
           7    0.344354    0.343727  0.00219723
           8     0.34316    0.343656  0.00192372
           9    0.342657    0.343545  0.00171318
          10     0.35213    0.344404  0.00174373
          11    0.344338    0.344398  0.00158522
          12    0.334061    0.343536  0.00167086
          13     0.34825    0.343899  0.00158119
          14    0.344571    0.343947  0.00146898
          15    0.335825    0.343406  0.00146745
          16    0.351433    0.343907  0.00145898
          17     0.34876    0.344193  0.00140081
          18     0.34538    0.344259  0.00132454
          19    0.351081    0.344618  0.00130259
          20    0.345398    0.344657  0.00123804
          21    0.343422    0.344598  0.00118048
          22    0.341591    0.344461  0.00113471
          23    0.347338    0.344586  0.00109224
          24    0.340179    0.344403  0.00106206
          25    0.345891    0.344462  0.00102124
          26    0.349559    0.344658  0.00100061
          27     0.33913    0.344454 0.000984273
          28      0.3382     0.34423 0.000974132
          29     0.34429    0.344232 0.000940543
          30    0.347218    0.344332 0.000914444
          31    0.336764    0.344088 0.000916951
          32    0.341598     0.34401 0.000891592
          33    0.328354    0.343535 0.000982721
          34    0.346568    0.343625 0.000957856
          35    0.338844    0.343488 0.000940176
          36    0.340607    0.343408  0.00091746
          37    0.349516    0.343573 0.000907393
          38    0.339616    0.343469 0.000889468
          39    0.351536    0.343676 0.000890386
          40    0.348563    0.343798 0.000876469
          41    0.344886    0.343825 0.000855493
          42    0.344482     0.34384 0.000835267
          43    0.350126    0.343986 0.000828534
          44    0.344256    0.343992 0.000809726
          45    0.342923    0.343969 0.000792081
          46    0.358406    0.344283 0.000834729
          47    0.351435    0.344435 0.000830726
          48    0.354383    0.344642 0.000838872
          49    0.347371    0.344698 0.000823599
          50    0.351499    0.344834 0.000818281
          51    0.344655     0.34483 0.000802244
          52    0.344839     0.34483 0.000786816
          53    0.335574    0.344656 0.000791117
          54    0.336572    0.344506 0.000790504
          55    0.351383    0.344631 0.000785957
          56    0.354012    0.344799 0.000789573
          57    0.349703    0.344885 0.000780394
          58    0.341021    0.344818 0.000769777
          59    0.346058    0.344839 0.000757017
          60    0.356533    0.345034  0.00076908
          61    0.347119    0.345068 0.000757231
          62     0.34714    0.345102 0.000745754
          63    0.340066    0.345022 0.000738188
          64    0.348046    0.345069 0.000728165
          65    0.335862    0.344927  0.00073061
          66    0.347176    0.344961 0.000720334
          67    0.345838    0.344974 0.000709702
          68    0.340408    0.344907 0.000702435
          69     0.34415    0.344896 0.000692341
          70    0.351182    0.344986 0.000688248
          71    0.351227    0.345074 0.000684145
          72    0.355732    0.345222 0.000690472
          73    0.348846    0.345272 0.000682797
          74    0.341313    0.345218 0.000675662
          75    0.331225    0.345032 0.000691934
          76    0.346607    0.345052 0.000683139
          77    0.353092    0.345157   0.0006822
          78    0.348983    0.345206 0.000675216
          79    0.361785    0.345416  0.00069852
          80    0.345643    0.345418 0.000689795
          81    0.343104     0.34539  0.00068187
          82    0.351303    0.345462 0.000677357
          83    0.349282    0.345508 0.000670758
          84    0.336652    0.345403 0.000671007
          85    0.340672    0.345347 0.000665417
          86    0.334799    0.345224 0.000668888
          87    0.346429    0.345238 0.000661343
          88    0.340058    0.345179 0.000656442
          89    0.349964    0.345233 0.000651264
          90    0.335943     0.34513 0.000652155
          91    0.332537    0.344991 0.000659507
          92    0.354985      0.3451 0.000661223
          93    0.345465    0.345104 0.000654125
          94    0.355628    0.345216 0.000656677
          95      0.3252    0.345005 0.000682728
          96    0.350323    0.345061 0.000677859
          97    0.358569      0.3452 0.000685026
          98    0.357623    0.345327 0.000689666
          99    0.348295    0.345357 0.000683351
         100    0.342329    0.345326 0.000677188
