#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.201117    0.201117           0
           2    0.200267    0.200692 0.000300298
           3    0.200717      0.2007 0.000200312
           4    0.200045    0.200537 0.000206663
           5    0.201774    0.200784 0.000276291
           6    0.193322     0.19954  0.00115842
           7    0.191735    0.198425  0.00143234
           8    0.195053    0.198004  0.00131386
           9    0.195223    0.197695  0.00120365
          10    0.192786    0.197204  0.00117916
          11    0.196364    0.197128  0.00107444
          12    0.202337    0.197562  0.00106902
          13    0.199133    0.197683 0.000993593
          14    0.190477    0.197168  0.00104749
          15    0.199386    0.197316  0.00098804
          16    0.200629    0.197523 0.000947739
          17    0.199163    0.197619  0.00089689
          18    0.199088    0.197701 0.000850764
          19    0.198271    0.197731 0.000806516
          20    0.199637    0.197826 0.000771803
          21    0.196375    0.197757 0.000738136
          22     0.19067    0.197435 0.000771691
          23    0.198923      0.1975 0.000740847
          24    0.195731    0.197426 0.000713633
          25    0.194345    0.197303 0.000695648
          26    0.197317    0.197303 0.000668892
          27    0.194728    0.197208 0.000650884
          28    0.193375    0.197071 0.000641874
          29    0.195144    0.197005 0.000623169
          30    0.202089    0.197174 0.000625018
          31    0.194461    0.197087 0.000610953
          32     0.20053    0.197194  0.00060126
          33    0.198462    0.197233 0.000584265
          34    0.199019    0.197285 0.000569439
          35    0.200578    0.197379 0.000560887
          36    0.200222    0.197458 0.000550836
          37    0.200472     0.19754 0.000541938
          38    0.196867    0.197522 0.000527965
          39    0.195796    0.197478 0.000516279
          40    0.190579    0.197305 0.000531396
          41    0.195722    0.197267 0.000519837
          42    0.199778    0.197326 0.000510886
          43    0.196034    0.197296 0.000499889
          44    0.202884    0.197423   0.0005044
          45    0.194768    0.197364 0.000496632
          46    0.197003    0.197356 0.000485898
          47    0.192566    0.197254 0.000486133
          48    0.195688    0.197222 0.000477099
          49    0.194533    0.197167 0.000470507
          50    0.196344     0.19715 0.000461385
          51    0.195491    0.197118 0.000453484
          52    0.195246    0.197082  0.00044619
          53    0.197606    0.197092 0.000437881
          54    0.199827    0.197142 0.000432692
          55    0.193966    0.197085 0.000428663
          56    0.195921    0.197064 0.000421512
          57    0.191975    0.196975 0.000423467
          58    0.195574    0.196951 0.000416853
          59    0.194108    0.196902 0.000412563
          60    0.197536    0.196913 0.000405823
          61    0.197254    0.196918 0.000399208
          62    0.195486    0.196895 0.000393438
          63     0.19586    0.196879 0.000387535
          64     0.19337    0.196824 0.000385338
          65     0.19522    0.196799 0.000380199
          66    0.194393    0.196763 0.000376182
          67    0.195479    0.196744 0.000371056
          68    0.192786    0.196686 0.000370136
          69    0.193162    0.196635 0.000368279
          70    0.196733    0.196636  0.00036302
          71    0.191058    0.196557 0.000366308
          72    0.198507    0.196584  0.00036222
          73    0.189921    0.196493 0.000368579
          74     0.19664    0.196495 0.000363604
          75    0.193849     0.19646 0.000360464
          76     0.19335    0.196419 0.000358036
          77    0.199699    0.196462 0.000355911
          78    0.198989    0.196494  0.00035282
          79    0.195628    0.196483 0.000348524
          80    0.199298    0.196518  0.00034594
          81    0.195561    0.196506 0.000341871
          82    0.200443    0.196554 0.000341055
          83    0.197905    0.196571 0.000337334
          84    0.198543    0.196594 0.000334134
          85    0.198826     0.19662 0.000331233
          86    0.198857    0.196646 0.000328401
          87    0.196567    0.196645 0.000324627
          88    0.190028     0.19657 0.000329534
          89    0.199827    0.196607 0.000327856
          90    0.191742    0.196553 0.000328639
          91    0.194164    0.196527 0.000326075
          92    0.197454    0.196537 0.000322686
          93    0.186821    0.196432 0.000335702
          94    0.198819    0.196458  0.00033309
          95    0.194035    0.196432 0.000330559
          96    0.197011    0.196438  0.00032717
          97    0.198624    0.196461 0.000324573
          98    0.199096    0.196488 0.000322373
          99    0.199477    0.196518 0.000320528
         100    0.198053    0.196533  0.00031769
