#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         445       -0.92    -0.88764  0.00330117
         446       -0.92   -0.887713  0.00329457
         447       -0.92   -0.887785  0.00328799
         448       -0.92   -0.887857  0.00328143
         449       -0.92   -0.887929  0.00327491
         450       -0.92      -0.888   0.0032684
         451       -0.92   -0.888071  0.00326193
         452       -0.92   -0.888142  0.00325548
         453       -0.92   -0.888212  0.00324905
         454       -0.92   -0.888282  0.00324265
         455       -0.92   -0.888352  0.00323627
         456       -0.92   -0.888421  0.00322992
         457       -0.92    -0.88849  0.00322359
         458       -0.92   -0.888559  0.00321728
         459       -0.92   -0.888627    0.003211
         460       -0.92   -0.888696  0.00320475
         461       -0.84    -0.88859  0.00319954
         462       -0.92   -0.888658  0.00319333
         463       -0.92   -0.888726  0.00318715
         464       -0.92   -0.888793    0.003181
         465       -0.92    -0.88886  0.00317486
         466       -0.92   -0.888927  0.00316875
         467       -0.92   -0.888994  0.00316267
         468       -0.92    -0.88906   0.0031566
         469       -0.92   -0.889126  0.00315056
         470       -0.92   -0.889191  0.00314454
         471       -0.92   -0.889257  0.00313855
         472       -0.92   -0.889322  0.00313257
         473       -0.92   -0.889387  0.00312662
         474       -0.92   -0.889451  0.00312069
         475       -0.92   -0.889516  0.00311479
         476       -0.92    -0.88958   0.0031089
         477       -0.92   -0.889644  0.00310304
         478       -0.92   -0.889707  0.00309719
         479       -0.92    -0.88977  0.00309137
         480       -0.92   -0.889833  0.00308558
         481       -0.92   -0.889896   0.0030798
         482       -0.92   -0.889959  0.00307404
         483       -0.92   -0.890021  0.00306831
         484       -0.92   -0.890083  0.00306259
         485       -0.92   -0.890144   0.0030569
         486       -0.92   -0.890206  0.00305123
         487       -0.92   -0.890267  0.00304557
         488       -0.92   -0.890328  0.00303994
         489       -0.92   -0.890389  0.00303433
         490       -0.92   -0.890449  0.00302874
         491       -0.92   -0.890509  0.00302317
         492       -0.92   -0.890569  0.00301762
         493       -0.92   -0.890629  0.00301209
         494       -0.92   -0.890688  0.00300658
         495       -0.92   -0.890747  0.00300109
         496       -0.92   -0.890806  0.00299562
         497       -0.92   -0.890865  0.00299016
         498       -0.92   -0.890924  0.00298473
         499       -0.92   -0.890982  0.00297932
         500       -0.92    -0.89104  0.00297393
         501       -0.84   -0.890938  0.00296973
         502       -0.92   -0.890996  0.00296438
         503       -0.92   -0.891054  0.00295905
         504       -0.92   -0.891111  0.00295374
         505       -0.92   -0.891168  0.00294844
         506       -0.92   -0.891225  0.00294317
         507       -0.92   -0.891282  0.00293791
         508       -0.84   -0.891181  0.00293386
         509       -0.92   -0.891238  0.00292864
         510       -0.92   -0.891294  0.00292344
         511       -0.92    -0.89135  0.00291826
         512       -0.92   -0.891406   0.0029131
         513       -0.92   -0.891462  0.00290795
         514       -0.92   -0.891518  0.00290282
         515       -0.92   -0.891573  0.00289771
         516       -0.92   -0.891628  0.00289262
         517       -0.92   -0.891683  0.00288755
         518       -0.92   -0.891737  0.00288249
         519       -0.92   -0.891792  0.00287745
         520       -0.92   -0.891846  0.00287243
         521       -0.92     -0.8919  0.00286742
         522       -0.92   -0.891954  0.00286243
         523       -0.84   -0.891855  0.00285869
         524       -0.84   -0.891756  0.00285494
         525       -0.84   -0.891657  0.00285121
         526       -0.84   -0.891559  0.00284748
         527       -0.84   -0.891461  0.00284375
         528       -0.84   -0.891364  0.00284004
         529       -0.84   -0.891267  0.00283633
         530       -0.84    -0.89117  0.00283262
         531       -0.84   -0.891073  0.00282893
         532       -0.84   -0.890977  0.00282524
         533       -0.84   -0.890882  0.00282156
         534       -0.92   -0.890936   0.0028168
         535       -0.92   -0.890991  0.00281206
         536       -0.92   -0.891045  0.00280733
         537       -0.92   -0.891099  0.00280262
         538       -0.92   -0.891152  0.00279793
         539       -0.92   -0.891206  0.00279325
         540       -0.92   -0.891259  0.00278859
         541       -0.92   -0.891312  0.00278394
         542       -0.92   -0.891365   0.0027793
         543       -0.92   -0.891418  0.00277469
         544       -0.76   -0.891176  0.00278008
         545       -0.76   -0.890936  0.00278538
         546       -0.76   -0.890696  0.00279058
         547       -0.84   -0.890603  0.00278702
         548       -0.84   -0.890511  0.00278346
         549       -0.76   -0.890273  0.00278853
         550       -0.76   -0.890036   0.0027935
         551       -0.84   -0.889946   0.0027899
         552       -0.84   -0.889855  0.00278632
         553       -0.84   -0.889765  0.00278274
         554       -0.84   -0.889675  0.00277916
         555       -0.84   -0.889586   0.0027756
         556       -0.84   -0.889496  0.00277204
         557       -0.84   -0.889408  0.00276848
         558       -0.84   -0.889319  0.00276494
         559       -0.84   -0.889231   0.0027614
         560       -0.84   -0.889143  0.00275787
