#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.231779    0.231779           0
           2    0.230121     0.23095 0.000586011
           3    0.228815    0.230238 0.000700174
           4    0.226143    0.229214  0.00103051
           5    0.234819    0.230335  0.00129806
           6    0.228939    0.230103  0.00110239
           7     0.23133    0.230278 0.000958754
           8    0.223859    0.229476  0.00112565
           9    0.229147    0.229439  0.00100116
          10    0.229778    0.229473  0.00090162
          11    0.227522    0.229296 0.000836926
          12    0.227938    0.229182 0.000774797
          13    0.229764    0.229227 0.000716487
          14    0.228817    0.229198 0.000665908
          15    0.230457    0.229282 0.000626781
          16     0.22991    0.229321 0.000588835
          17    0.227515    0.229215 0.000563704
          18    0.226862    0.229084 0.000547328
          19    0.229186    0.229089 0.000518547
          20    0.229715    0.229121 0.000493564
          21    0.227924    0.229064 0.000473339
          22    0.229548    0.229086 0.000452336
          23    0.231696    0.229199 0.000446676
          24    0.236742    0.229514 0.000527146
          25    0.227044    0.229415 0.000515231
          26    0.235169    0.229636 0.000540867
          27    0.225888    0.229497 0.000538352
          28    0.233564    0.229643 0.000538363
          29    0.225284    0.229492 0.000540369
          30    0.225461    0.229358 0.000538802
          31    0.226551    0.229267 0.000528976
          32    0.232649    0.229373 0.000522897
          33    0.227817    0.229326 0.000509174
          34    0.227389    0.229269 0.000497375
          35    0.221591     0.22905 0.000529334
          36    0.229522    0.229063 0.000514793
          37    0.226724    0.228999 0.000504745
          38    0.226939    0.228945 0.000494365
          39    0.227939    0.228919 0.000482361
          40     0.23097    0.228971 0.000473019
          41    0.235589    0.229132 0.000488249
          42    0.226755    0.229076 0.000479893
          43    0.235755    0.229231 0.000493231
          44    0.228784    0.229221 0.000482126
          45    0.224141    0.229108 0.000484446
          46    0.226374    0.229048 0.000477547
          47    0.232347    0.229119 0.000472515
          48    0.226862    0.229072 0.000465004
          49    0.235255    0.229198 0.000472329
          50    0.231334     0.22924 0.000464811
          51    0.231311    0.229281 0.000457466
          52    0.231693    0.229327 0.000451014
          53    0.229119    0.229323 0.000442521
          54    0.224101    0.229227 0.000444769
          55    0.225482    0.229159 0.000441862
          56    0.223673    0.229061 0.000444697
          57    0.230333    0.229083 0.000437455
          58    0.233882    0.229166 0.000437666
          59    0.232561    0.229223 0.000434016
          60     0.23261     0.22928 0.000430437
          61    0.222102    0.229162 0.000439169
          62     0.23126    0.229196 0.000433387
          63    0.234287    0.229277 0.000433975
          64    0.229285    0.229277 0.000427195
          65    0.229869    0.229286  0.00042072
          66    0.232574    0.229336 0.000417284
          67    0.231235    0.229364 0.000412018
          68     0.22913    0.229361 0.000405973
          69    0.229358    0.229361 0.000400089
          70    0.234962    0.229441 0.000402297
          71    0.228685     0.22943 0.000396772
          72    0.227605    0.229405  0.00039207
          73    0.230168    0.229415 0.000386838
          74    0.232213    0.229453 0.000383455
          75    0.225383    0.229399 0.000382163
          76    0.226094    0.229355   0.0003796
          77    0.235806    0.229439 0.000383804
          78    0.235006     0.22951 0.000385463
          79    0.230985    0.229529 0.000381036
          80    0.231198     0.22955 0.000376844
          81    0.223957    0.229481 0.000378465
          82    0.225267    0.229429 0.000377323
          83    0.226783    0.229398 0.000374122
          84    0.223678    0.229329 0.000375813
          85    0.226539    0.229297 0.000372823
          86    0.228057    0.229282 0.000368766
          87    0.230303    0.229294 0.000364714
          88    0.232596    0.229332 0.000362495
          89    0.232077    0.229362 0.000359732
          90    0.233217    0.229405 0.000358276
          91    0.227098     0.22938 0.000355234
          92    0.230155    0.229388 0.000351473
          93    0.228687    0.229381 0.000347775
          94    0.230771    0.229396 0.000344389
          95     0.23145    0.229417 0.000341442
          96    0.230857    0.229432 0.000338215
          97    0.230516    0.229443 0.000334913
          98     0.22999    0.229449 0.000331542
          99    0.234387    0.229499 0.000331923
         100    0.227193    0.229476 0.000329404
