#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.454302    0.454302           0
           2    0.427417    0.440859  0.00950522
           3     0.42319    0.434969  0.00795495
           4    0.416394    0.430326  0.00719514
           5    0.444278    0.433116  0.00627396
           6    0.430235    0.432636  0.00524664
           7    0.466042    0.437408  0.00630442
           8    0.422001    0.435482   0.0058031
           9    0.435857    0.435524  0.00515846
          10    0.441018    0.436073  0.00467178
          11     0.43908    0.436347  0.00425507
          12    0.423201    0.435251  0.00403902
          13     0.41663    0.433819  0.00397421
          14    0.415388    0.432502  0.00390231
          15     0.44145    0.433099  0.00368747
          16     0.42603    0.432657  0.00348337
          17     0.43657    0.432887  0.00328606
          18    0.453416    0.434028  0.00329549
          19    0.423012    0.433448  0.00317263
          20    0.449788    0.434265  0.00311742
          21    0.433573    0.434232  0.00296914
          22    0.413181    0.433275  0.00298439
          23    0.407426    0.432151  0.00305894
          24     0.43411    0.432233  0.00293257
          25    0.420627    0.431769  0.00285178
          26    0.427946    0.431622  0.00274588
          27    0.453328    0.432426  0.00275936
          28    0.437894    0.432621  0.00266772
          29    0.419638    0.432173  0.00261302
          30    0.442343    0.432512  0.00254781
          31    0.433123    0.432532   0.0024657
          32    0.447048    0.432985  0.00243002
          33    0.442203    0.433265  0.00237238
          34    0.422545     0.43295  0.00232346
          35    0.434872    0.433004  0.00225773
          36    0.441046    0.433228  0.00220603
          37    0.432532    0.433209  0.00214649
          38    0.422086    0.432916  0.00210987
          39    0.417225    0.432514  0.00209378
          40     0.41641    0.432111  0.00207978
          41    0.449467    0.432535  0.00207169
          42    0.438557    0.432678  0.00202732
          43    0.430467    0.432627  0.00198082
          44    0.432828    0.432631  0.00193581
          45    0.451277    0.433046  0.00193663
          46    0.429028    0.432958   0.0018965
          47     0.42982    0.432891  0.00185732
          48    0.422743     0.43268  0.00183062
          49    0.440308    0.432836  0.00179987
          50    0.437596    0.432931  0.00176638
          51    0.449612    0.433258  0.00176177
          52    0.415452    0.432916  0.00176086
          53    0.451293    0.433262  0.00176144
          54     0.43911    0.433371  0.00173215
          55    0.442274    0.433532   0.0017082
          56    0.419668    0.433285  0.00169554
          57    0.426423    0.433165  0.00167007
          58    0.419718    0.432933  0.00165728
          59    0.424161    0.432784  0.00163585
          60    0.428317     0.43271  0.00161028
          61    0.410285    0.432342   0.0016253
          62    0.441612    0.432491  0.00160595
          63    0.423374    0.432347  0.00158696
          64    0.442377    0.432503  0.00156989
          65    0.436681    0.432568  0.00154705
          66    0.431261    0.432548  0.00152374
          67    0.442508    0.432697  0.00150823
          68    0.455088    0.433026  0.00152157
          69     0.43867    0.433108  0.00150171
          70    0.441195    0.433223   0.0014847
          71    0.434148    0.433236  0.00146385
          72    0.427485    0.433156  0.00144569
          73    0.446437    0.433338  0.00143729
          74    0.427079    0.433254  0.00142035
          75    0.436873    0.433302  0.00140223
          76     0.44543    0.433462  0.00139283
          77    0.402776    0.433063  0.00143062
          78    0.425212    0.432962  0.00141581
          79    0.413821     0.43272  0.00141847
          80    0.450011    0.432936  0.00141711
          81    0.445972    0.433097  0.00140873
          82    0.427562     0.43303  0.00139316
          83    0.449829    0.433232    0.001391
          84    0.423017     0.43311  0.00137975
          85    0.427514    0.433045  0.00136509
          86    0.446032    0.433196  0.00135754
          87     0.42743    0.433129  0.00134355
          88    0.455145     0.43338  0.00135138
          89     0.46155    0.433696  0.00137276
          90    0.424885    0.433598  0.00136099
          91    0.447414     0.43375  0.00135448
          92    0.444791     0.43387  0.00134506
          93    0.443121    0.433969  0.00133427
          94    0.423729     0.43386  0.00132452
          95    0.427784    0.433797  0.00131212
          96    0.448024    0.433945   0.0013068
          97    0.439649    0.434004  0.00129465
          98    0.421935     0.43388  0.00128728
          99    0.431538    0.433857  0.00127449
         100    0.421885    0.433737  0.00126736
