-0.424217	0
-0.437285	0.0130671
-0.440158	0.00807308
-0.449603	0.0110359
-0.440854	0.0122322
-0.442835	0.0101821
-0.444197	0.00871269
-0.446654	0.00793523
-0.448961	0.00736866
-0.449381	0.00660413
-0.449643	0.00597938
-0.451389	0.00573079
-0.446533	0.0071672
-0.444528	0.00693166
-0.442179	0.00686737
-0.439108	0.00712021
-0.440619	0.00685678
-0.439201	0.00661836
-0.440794	0.00645999
-0.441464	0.00616498
-0.442101	0.00589857
-0.443425	0.00577778
-0.442145	0.00566726
-0.443798	0.00567221
-0.44342	0.00545374
-0.443252	0.00524249
-0.441977	0.00520309
-0.442362	0.00502862
-0.441639	0.00490578
-0.441655	0.00473947
-0.442656	0.00469204
-0.442429	0.00454873
-0.442269	0.00441162
-0.442939	0.00433192
-0.442702	0.004213
-0.443687	0.00421123
-0.444039	0.00411091
-0.444364	0.00401444
-0.444521	0.0039133
-0.444568	0.00381451
-0.444931	0.00373802
-0.44503	0.00364926
-0.445573	0.00360452
-0.445605	0.00352179
-0.445497	0.00344433
-0.445065	0.00339623
-0.445683	0.00338022
-0.444785	0.00342883
-0.445347	0.00340495
-0.445506	0.00333993
-0.445923	0.00330018
-0.445491	0.00326478
-0.445638	0.00320597
-0.445663	0.00314614
-0.445819	0.00309235
-0.445483	0.00305522
-0.445137	0.00302092
-0.445187	0.0029688
-0.444853	0.00293707
-0.444451	0.00291559
-0.444338	0.00286962
-0.443204	0.00304218
-0.443357	0.00299741
-0.443811	0.00298496
-0.443939	0.00294144
-0.444309	0.00292011
-0.444376	0.00287698
-0.444509	0.00283744
-0.44428	0.00280539
-0.444141	0.00276849
