0.3	0.736212
0.666667	0.683599
0.928571	0.5614
0.75	0.439472
0.888889	0.452685
0.85	0.430193
0.772727	0.456017
0.708333	0.531411
0.653846	0.534276
0.857143	0.513495
0.7	0.543539
0.5625	0.531952
0.823529	0.498075
0.666667	0.528301
0.763158	0.531555
0.7	0.533631
0.47619	0.549091
0.772727	0.527779
0.695652	0.530261
0.708333	0.530985
0.68	0.533027
0.615385	0.536608
0.462963	0.524413
0.428571	0.528367
0.413793	0.526136
0.316667	0.528339
0.354839	0.534215
0.203125	0.530207
0.136364	0.52878
0.308824	0.526409
0.214286	0.528924
0.180556	0.521524
0.108108	0.526959
0.157895	0.529675
0.025641	0.527724
0.1625	0.528649
0.0121951	0.53579
0	0.536455
0	0.535389
0	0.536038
