15.0843	0
14.8655	0.218835
15.1717	0.331273
14.9092	0.351817
14.699	0.344175
14.7329	0.283055
14.7473	0.239656
14.6894	0.215467
14.7478	0.198812
14.8286	0.195301
14.8249	0.176695
14.8666	0.166595
14.875	0.153476
14.939	0.15583
14.9043	0.149154
14.9232	0.140803
14.9059	0.133392
14.9834	0.147718
15.0101	0.142252
15.0536	0.141792
15.0835	0.138157
15.0574	0.134304
15.0655	0.128589
15.1064	0.129722
15.0656	0.130935
15.0227	0.132908
15.0451	0.129835
15.0435	0.125122
15.0729	0.124239
15.0788	0.120172
15.0648	0.117067
15.0501	0.114302
15.0078	0.118569
15.0041	0.11509
14.9779	0.114786
14.9653	0.112259
14.933	0.113855
14.9257	0.111056
14.9408	0.109215
14.9273	0.1073
14.9261	0.104657
14.9294	0.102186
14.959	0.104093
14.959	0.1017
14.9261	0.104694
14.943	0.103774
14.9513	0.101876
14.949	0.0997559
14.9402	0.0980929
14.9423	0.096134
14.972	0.0987987
14.95	0.0993509
14.9676	0.0990337
14.9487	0.0990109
14.9482	0.0971953
14.9528	0.0955585
14.9256	0.0977408
14.929	0.0961014
14.9503	0.0968161
14.9423	0.0955224
14.9354	0.0941936
14.9405	0.0927995
14.9364	0.0914042
14.9272	0.09044
14.9177	0.0895439
14.9179	0.0881772
14.9023	0.0882541
14.922	0.0891542
14.9182	0.087933
14.9189	0.0866706
14.9177	0.0854498
14.9176	0.0842547
14.9176	0.0830925
14.9162	0.0819734
14.9245	0.0812945
14.9229	0.0802324
14.9195	0.0792576
14.9198	0.0782354
14.9166	0.0773052
14.9192	0.0763782
14.9251	0.0756594
14.9283	0.0747986
14.9274	0.0738972
14.9231	0.0731406
14.9264	0.0723492
14.9153	0.0723527
14.9214	0.0717747
14.9162	0.0711416
14.9221	0.0705816
14.9257	0.0698855
14.9306	0.0692871
14.9353	0.0686925
14.9452	0.0686686
14.9418	0.0680189
14.9411	0.0673034
14.9356	0.0668261
14.9479	0.0672657
14.9471	0.0665799
14.9537	0.0662307
14.9457	0.06605
