14.9244	0
15.0994	0.175074
15.2103	0.15
14.954	0.277322
14.9945	0.218595
15.1663	0.24772
15.2341	0.220054
15.2524	0.191458
15.3004	0.175529
15.1644	0.207689
15.102	0.197975
15.0604	0.185448
15.0105	0.177739
15.0015	0.164801
15.0015	0.153421
15.0815	0.164272
15.2024	0.196059
15.2295	0.186812
15.1633	0.188687
15.1312	0.181861
15.1262	0.173056
15.1528	0.167138
15.1698	0.160604
15.145	0.155761
15.1448	0.149401
15.1053	0.148865
15.0825	0.145052
15.104	0.141417
15.1372	0.140426
15.112	0.137985
15.1181	0.133601
15.138	0.130887
15.1332	0.126951
15.1385	0.123274
15.1311	0.119927
15.1151	0.117649
15.1184	0.114476
15.1001	0.112923
15.0815	0.111557
15.0738	0.109004
15.0676	0.10649
15.0525	0.105021
15.0284	0.105345
15.0186	0.103382
15.0152	0.101117
15.0183	0.0989426
15.0172	0.0968206
15.0182	0.0947872
15.0344	0.0942368
15.0364	0.0923538
15.0454	0.0909745
15.0458	0.0892088
15.0112	0.0941021
15.0165	0.0924947
15.0084	0.0911594
15.0315	0.0924685
15.0143	0.0924463
15.0241	0.0913641
15.0045	0.0919162
14.9961	0.0907592
14.9803	0.0906515
14.9854	0.0893196
14.9951	0.0884302
14.9935	0.0870522
14.9944	0.0857075
14.9965	0.084425
14.9762	0.0856048
14.9856	0.0848592
14.9877	0.0836459
14.9841	0.0825183
14.9812	0.0814008
14.9949	0.0814161
14.9958	0.080298
14.9884	0.0795449
14.9867	0.0784957
15.0064	0.0799081
15.0127	0.0791204
15.0147	0.0781234
14.9942	0.0797886
14.9958	0.0787998
14.9954	0.0778217
14.9832	0.0778242
14.9879	0.0770263
14.9886	0.0761065
14.9849	0.0752937
14.9888	0.0745146
14.9908	0.0736793
14.9943	0.0729194
14.9946	0.0720961
14.9867	0.0717232
14.9679	0.0733697
14.9755	0.0729637
14.9756	0.0721749
14.9881	0.0724972
14.9878	0.0717308
14.9762	0.0719237
14.9767	0.0711801
14.9654	0.0713456
14.9726	0.0709808
14.959	0.0715553
