0	14.6781	16.6086
1	13.796	15.8154
2	13.796	15.116
3	13.1059	14.6165
4	13.0411	14.2236
5	12.6215	13.8425
6	12.1992	13.4106
7	11.7927	13.0265
8	11.7927	12.5861
9	11.2368	12.5167
10	11.017	12.1033
11	10.326	11.7557
12	10.1271	11.4766
13	10.1271	11.0999
14	9.63794	10.7593
15	9.5483	10.4732
16	9.5483	10.3908
17	9.21626	10.1497
18	9.21626	9.99535
19	8.99248	9.73734
20	8.59166	9.53954
21	8.52625	9.255
22	8.12543	9.0897
23	8.04934	8.91811
24	7.81467	8.61997
25	7.81467	8.41613
26	7.62861	8.26872
27	7.62861	8.17064
28	7.62861	7.87734
29	7.48481	7.78533
30	7.33627	7.73705
31	7.33627	7.66767
32	7.25949	7.57239
33	7.22496	7.45452
34	7.06922	7.38484
35	7.06922	7.41579
36	7.06922	7.34526
37	6.94936	7.4145
38	6.90448	7.25539
39	6.67243	7.13579
40	6.6518	6.99081
41	6.56248	6.95909
42	6.56248	6.92715
43	6.41209	6.88569
44	6.32277	6.91846
45	6.32277	6.7971
46	6.32277	6.71505
47	6.1763	6.64321
48	6.1763	6.4641
49	6.1763	6.35934
50	6.09798	6.3075
51	6.09798	6.26229
52	6.09798	6.2176
53	6.09798	6.29348
54	6.09715	6.23226
55	6.09715	6.21991
56	6.09715	6.2759
57	6.09715	6.22304
58	6.09715	6.2983
59	6.09715	6.26566
60	6.09715	6.21125
61	6.09715	6.23599
62	6.09715	6.1827
63	6.09715	6.17459
64	6.09715	6.1134
65	6.05742	6.11134
66	6.04349	6.19671
67	6.04349	6.22434
68	6.04349	6.29814
69	6.04349	6.25775
70	6.04349	6.33226
71	6.04349	6.20038
72	6.00377	6.25273
73	6.00377	6.21624
74	6.00377	6.10205
75	6.00377	6.14545
76	6.00377	6.01247
77	6.00377	6.05177
78	6.00377	6.01455
79	5.99991	6.03509
80	5.99991	6.04986
81	5.99991	6.17683
82	5.99991	6.16529
83	5.99991	6.09884
84	5.99991	6.14183
85	5.99991	6.05959
86	5.99991	6.06613
87	5.99991	6.04768
88	5.99991	5.99991
89	5.99991	5.99991
90	5.99991	5.99991
91	5.99991	5.99991
92	5.99991	5.99991
93	5.98719	5.99978
94	5.91956	5.99733
95	5.91319	5.98834
96	5.91319	5.98568
97	5.84694	5.99384
98	5.84694	6.0026
99	5.84694	6.04659
100	5.84694	6.10154
101	5.6482	6.00893
102	5.6482	6.04843
103	5.6482	6.14797
104	5.6482	5.99265
105	5.6482	5.97808
106	5.6482	5.89423
107	5.6482	5.8349
108	5.6482	5.90024
109	5.64248	5.85312
110	5.64248	5.78518
111	5.64248	5.67363
112	5.64248	5.75472
113	5.64248	5.79943
114	5.64248	5.77842
115	5.64248	5.74196
116	5.64248	5.71297
117	5.64248	5.71423
118	5.64248	5.74467
119	5.64248	5.79114
120	5.63568	5.71514
121	5.63568	5.67094
122	5.63568	5.64544
123	5.63568	5.65258
124	5.63568	5.63745
125	5.63568	5.643
126	5.63568	5.65737
127	5.63568	5.6938
128	5.63568	5.6723
129	5.63568	5.65618
130	5.63568	5.68566
131	5.63568	5.70687
132	5.63568	5.67808
133	5.63568	5.67126
134	5.63568	5.6581
135	5.63568	5.80927
136	5.63568	5.81723
137	5.63568	5.75628
138	5.63568	5.75294
139	5.63568	5.70322
140	5.63568	5.70318
141	5.58745	5.6946
142	5.58745	5.63373
143	5.58745	5.6851
144	5.58745	5.68856
145	5.58745	5.72467
146	5.58745	5.68153
147	5.58423	5.72848
148	5.58423	5.68248
149	5.58423	5.78402
150	5.58423	5.78091
151	5.58423	5.77778
152	5.37809	5.65332
153	5.37809	5.61034
154	5.37809	5.50204
155	5.37809	5.4498
156	5.37809	5.4273
157	5.37809	5.40613
158	5.37809	5.42083
159	5.37809	5.40965
160	5.37809	5.38673
161	5.37809	5.37809
162	5.37809	5.38206
163	5.37809	5.40744
164	5.37809	5.37809
165	5.37809	5.38451
166	5.37809	5.37809
167	5.37809	5.37809
168	5.32373	5.37754
169	5.32373	5.3864
170	5.32373	5.41397
171	5.32373	5.40764
172	5.32373	5.41135
173	5.32373	5.39664
174	5.32373	5.34648
175	5.32373	5.33042
176	5.32373	5.34195
177	5.32373	5.36947
178	5.32373	5.3983
179	5.32373	5.32523
180	5.32373	5.3545
181	5.32373	5.37677
182	5.32373	5.32636
183	5.32373	5.32373
184	5.32373	5.32575
185	5.32373	5.34914
186	5.32215	5.33872
187	5.32215	5.34016
188	5.32215	5.32984
189	5.26174	5.37816
190	5.26174	5.35106
191	5.26174	5.34953
192	5.26174	5.32277
193	5.26174	5.33652
194	5.1334	5.28765
195	5.1334	5.29475
196	5.1334	5.21307
197	5.1334	5.18345
198	5.1334	5.16066
199	5.1334	5.15267
200	5.1334	5.16037
201	5.1334	5.16479
202	5.1334	5.27163
203	5.1334	5.31683
204	5.1334	5.2237
205	5.1334	5.2044
206	5.1334	5.25723
207	5.1334	5.22611
208	5.1334	5.15787
209	5.1334	5.17895
210	5.1334	5.17388
211	5.1334	5.19991
212	5.1334	5.13653
213	5.1334	5.22399
214	5.1334	5.26562
215	5.1334	5.19384
216	5.1334	5.17625
217	5.1334	5.18973
218	5.1334	5.1334
219	5.1334	5.1334
220	5.1334	5.1334
221	5.1334	5.17329
222	5.1334	5.2105
223	5.1334	5.21515
224	5.1334	5.22152
225	5.1334	5.27745
226	5.1334	5.24379
227	5.1334	5.2003
228	5.1334	5.17176
229	5.1334	5.15203
230	5.1334	5.15065
231	5.1334	5.1334
232	5.1334	5.16042
233	5.1334	5.182
234	5.1334	5.139
235	5.1334	5.13839
236	5.1334	5.1334
237	5.1334	5.17347
238	5.1334	5.16212
239	5.1334	5.14582
240	5.1334	5.15704
241	5.1334	5.19197
242	5.1334	5.17195
243	5.1334	5.15665
244	5.1334	5.17808
245	5.1334	5.22769
246	5.1334	5.19935
247	5.1334	5.21723
248	5.1334	5.26823
249	5.1334	5.38671
250	5.1334	5.29266
251	5.1334	5.24897
252	5.1334	5.25466
253	5.1334	5.21378
254	5.1334	5.30546
255	5.1334	5.32169
256	5.1334	5.2313
257	5.1334	5.13572
258	5.1334	5.1354
259	5.1334	5.1334
260	5.1334	5.1334
261	5.1334	5.1334
