#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2940       -0.76   -0.460816  0.00230891
        2941       -0.44   -0.460809  0.00230814
        2942       -0.44   -0.460802  0.00230736
        2943       -0.44   -0.460795  0.00230659
        2944       -0.36   -0.460761  0.00230606
        2945        -0.2   -0.460672  0.00230698
        2946       -0.36   -0.460638  0.00230645
        2947       -0.52   -0.460658  0.00230575
        2948       -0.44   -0.460651  0.00230498
        2949       -0.36   -0.460617  0.00230445
        2950       -0.52   -0.460637  0.00230376
        2951        -0.6   -0.460685  0.00230346
        2952       -0.52   -0.460705  0.00230277
        2953       -0.44   -0.460698    0.002302
        2954       -0.52   -0.460718  0.00230131
        2955       -0.44   -0.460711  0.00230054
        2956       -0.28    -0.46065  0.00230057
        2957        -0.6   -0.460697  0.00230028
        2958        -0.6   -0.460744  0.00229998
        2959       -0.52   -0.460764  0.00229929
        2960       -0.76   -0.460865  0.00230074
        2961        -0.6   -0.460912  0.00230044
        2962       -0.52   -0.460932  0.00229975
        2963       -0.28   -0.460871  0.00229978
        2964       -0.52   -0.460891  0.00229909
        2965       -0.52   -0.460911  0.00229841
        2966       -0.28    -0.46085  0.00229844
        2967       -0.68   -0.460923  0.00229885
        2968       -0.52   -0.460943  0.00229816
        2969        -0.6    -0.46099  0.00229787
        2970        -0.6   -0.461037  0.00229757
        2971       -0.44    -0.46103  0.00229681
        2972       -0.36   -0.460996  0.00229629
        2973       -0.44   -0.460989  0.00229552
        2974       -0.52   -0.461009  0.00229484
        2975       -0.52   -0.461029  0.00229415
        2976        -0.6   -0.461075  0.00229386
        2977       -0.52   -0.461095  0.00229317
        2978       -0.52   -0.461115  0.00229249
        2979       -0.44   -0.461108  0.00229173
        2980       -0.44   -0.461101  0.00229097
        2981        -0.6   -0.461147  0.00229068
        2982       -0.52   -0.461167  0.00228999
        2983        -0.6   -0.461214   0.0022897
        2984       -0.12   -0.461099  0.00229178
        2985       -0.44   -0.461092  0.00229103
        2986       -0.36   -0.461058  0.00229051
        2987        -0.6   -0.461105  0.00229022
        2988       -0.44   -0.461098  0.00228946
        2989       -0.36   -0.461064  0.00228894
        2990       -0.36    -0.46103  0.00228843
        2991       -0.28    -0.46097  0.00228846
        2992       -0.44   -0.460963  0.00228771
        2993       -0.44   -0.460956  0.00228696
        2994       -0.44   -0.460949   0.0022862
        2995       -0.52   -0.460968  0.00228552
        2996       -0.44   -0.460961  0.00228477
        2997        -0.6   -0.461008  0.00228448
        2998       -0.52   -0.461027   0.0022838
        2999       -0.44    -0.46102  0.00228305
        3000       -0.28    -0.46096  0.00228309
        3001       -0.44   -0.460953  0.00228234
        3002       -0.52   -0.460973  0.00228166
        3003       -0.52   -0.460992  0.00228099
        3004        -0.6   -0.461039   0.0022807
        3005        -0.6   -0.461085  0.00228041
        3006       -0.44   -0.461078  0.00227966
        3007       -0.52   -0.461097  0.00227899
        3008       -0.44    -0.46109  0.00227824
        3009       -0.44   -0.461083  0.00227749
        3010       -0.44   -0.461076  0.00227675
        3011       -0.52   -0.461096  0.00227607
        3012       -0.36   -0.461062  0.00227557
        3013       -0.52   -0.461082   0.0022749
        3014       -0.52   -0.461102  0.00227422
        3015        -0.6   -0.461148  0.00227394
        3016       -0.52   -0.461167  0.00227327
        3017       -0.52   -0.461187   0.0022726
        3018       -0.36   -0.461153  0.00227209
        3019       -0.44   -0.461146  0.00227135
        3020       -0.28   -0.461086  0.00227139
        3021       -0.44   -0.461079  0.00227065
        3022       -0.52   -0.461099  0.00226998
        3023        -0.6   -0.461145  0.00226969
        3024       -0.36   -0.461111  0.00226919
        3025       -0.36   -0.461078  0.00226869
        3026       -0.52   -0.461097  0.00226802
        3027       -0.52   -0.461117  0.00226735
        3028       -0.36   -0.461083  0.00226685
        3029       -0.36    -0.46105  0.00226635
        3030       -0.28    -0.46099  0.00226639
        3031       -0.44   -0.460983  0.00226565
        3032        -0.6   -0.461029  0.00226537
        3033        -0.6   -0.461075  0.00226508
        3034        -0.6   -0.461121   0.0022648
        3035       -0.76   -0.461219  0.00226619
        3036       -0.52   -0.461238  0.00226553
        3037       -0.36   -0.461205  0.00226503
        3038       -0.52   -0.461224  0.00226437
        3039       -0.52   -0.461244   0.0022637
        3040        -0.2   -0.461158  0.00226459
        3041       -0.36   -0.461125  0.00226409
        3042       -0.44   -0.461118  0.00226336
        3043       -0.44   -0.461111  0.00226262
        3044       -0.52    -0.46113  0.00226196
        3045       -0.52   -0.461149   0.0022613
        3046       -0.28    -0.46109  0.00226134
        3047        -0.6   -0.461136  0.00226106
        3048        -0.6   -0.461181  0.00226078
        3049        -0.6   -0.461227  0.00226049
        3050        -0.2   -0.461141  0.00226137
        3051        -0.6   -0.461186  0.00226109
        3052       -0.52   -0.461206  0.00226043
        3053       -0.52   -0.461225  0.00225977
        3054       -0.52   -0.461244  0.00225912
        3055       -0.52   -0.461264  0.00225846
        3056        -0.2   -0.461178  0.00225934
        3057       -0.44   -0.461171  0.00225861
        3058       -0.28   -0.461112  0.00225865
        3059        -0.6   -0.461157  0.00225836
        3060       -0.52   -0.461176  0.00225771
        3061       -0.52   -0.461196  0.00225705
        3062       -0.52   -0.461215   0.0022564
        3063       -0.44   -0.461208  0.00225567
        3064       -0.28   -0.461149  0.00225571
        3065       -0.44   -0.461142  0.00225498
        3066       -0.36   -0.461109  0.00225449
        3067       -0.52   -0.461128  0.00225384
        3068       -0.68   -0.461199  0.00225423
        3069       -0.52   -0.461219  0.00225358
        3070        -0.6   -0.461264   0.0022533
        3071       -0.44   -0.461257  0.00225257
        3072        -0.6   -0.461302  0.00225229
        3073       -0.36   -0.461269   0.0022518
        3074       -0.52   -0.461288  0.00225115
        3075       -0.44   -0.461281  0.00225043
        3076       -0.44   -0.461274  0.00224971
        3077       -0.36   -0.461241  0.00224922
        3078       -0.28   -0.461183  0.00224926
        3079       -0.44   -0.461176  0.00224854
        3080       -0.68   -0.461247  0.00224893
        3081       -0.52   -0.461266  0.00224828
        3082       -0.44   -0.461259  0.00224756
        3083        -0.6   -0.461304  0.00224728
        3084       -0.28   -0.461245  0.00224732
        3085       -0.44   -0.461238  0.00224661
        3086        -0.6   -0.461283  0.00224633
        3087       -0.52   -0.461302  0.00224568
        3088       -0.44   -0.461295  0.00224496
        3089        -0.2   -0.461211  0.00224583
        3090       -0.36   -0.461178  0.00224534
        3091       -0.36   -0.461145  0.00224485
        3092       -0.52   -0.461164  0.00224421
        3093        -0.6   -0.461209  0.00224393
        3094        -0.6   -0.461254  0.00224365
        3095       -0.36   -0.461221  0.00224317
        3096       -0.44   -0.461214  0.00224245
        3097       -0.52   -0.461233  0.00224181
        3098       -0.52   -0.461252  0.00224117
        3099       -0.36    -0.46122  0.00224068
        3100       -0.52   -0.461239  0.00224004
        3101        -0.6   -0.461283  0.00223976
        3102       -0.52   -0.461302  0.00223912
        3103       -0.44   -0.461296  0.00223841
        3104       -0.52   -0.461314  0.00223777
        3105       -0.52   -0.461333  0.00223713
        3106        -0.6   -0.461378  0.00223685
        3107       -0.44   -0.461371  0.00223614
        3108       -0.68   -0.461441  0.00223653
        3109       -0.68   -0.461512  0.00223692
        3110        -0.6   -0.461556  0.00223664
        3111       -0.52   -0.461575    0.002236
        3112       -0.28   -0.461517  0.00223604
        3113       -0.36   -0.461484  0.00223556
        3114       -0.36   -0.461452  0.00223508
        3115       -0.28   -0.461393  0.00223512
        3116       -0.44   -0.461386  0.00223442
        3117        -0.6   -0.461431  0.00223414
        3118       -0.68   -0.461501  0.00223453
        3119       -0.52    -0.46152  0.00223389
        3120       -0.52   -0.461538  0.00223325
        3121        -0.6   -0.461583  0.00223298
        3122       -0.52   -0.461602  0.00223234
        3123       -0.52    -0.46162   0.0022317
        3124        -0.2   -0.461536  0.00223256
        3125       -0.52   -0.461555  0.00223192
        3126       -0.44   -0.461548  0.00223122
        3127        -0.6   -0.461593  0.00223094
        3128       -0.52   -0.461611  0.00223031
        3129       -0.36   -0.461579  0.00222983
        3130       -0.28   -0.461521  0.00222988
        3131       -0.36   -0.461488   0.0022294
        3132       -0.44   -0.461481   0.0022287
        3133       -0.52     -0.4615  0.00222806
        3134       -0.52   -0.461519  0.00222743
        3135       -0.52   -0.461537   0.0022268
        3136        -0.6   -0.461582  0.00222653
        3137       -0.36   -0.461549  0.00222605
        3138       -0.28   -0.461491   0.0022261
        3139       -0.28   -0.461434  0.00222614
        3140       -0.36   -0.461401  0.00222566
        3141       -0.52    -0.46142  0.00222503
        3142       -0.28   -0.461362  0.00222507
        3143        -0.2   -0.461279  0.00222592
        3144       -0.44   -0.461272  0.00222522
        3145       -0.44   -0.461266  0.00222452
        3146       -0.52   -0.461284  0.00222389
        3147       -0.52   -0.461303  0.00222327
        3148       -0.44   -0.461296  0.00222257
        3149       -0.36   -0.461264   0.0022221
        3150       -0.44   -0.461257   0.0022214
        3151       -0.52   -0.461276  0.00222077
        3152       -0.68   -0.461345  0.00222115
        3153       -0.44   -0.461338  0.00222046
        3154       -0.52   -0.461357  0.00221983
        3155       -0.52   -0.461376  0.00221921
        3156       -0.36   -0.461343  0.00221874
        3157       -0.44   -0.461337  0.00221805
        3158       -0.36   -0.461305  0.00221757
        3159       -0.52   -0.461323  0.00221695
        3160       -0.76   -0.461418  0.00221826
        3161       -0.76   -0.461512  0.00221957
        3162       -0.36    -0.46148   0.0022191
        3163       -0.36   -0.461448  0.00221863
        3164       -0.44   -0.461441  0.00221794
        3165       -0.52    -0.46146  0.00221732
        3166       -0.44   -0.461453  0.00221663
        3167        -0.2    -0.46137  0.00221746
        3168        -0.2   -0.461288   0.0022183
        3169       -0.44   -0.461281  0.00221761
        3170       -0.28   -0.461224  0.00221765
        3171       -0.36   -0.461192  0.00221718
        3172       -0.52   -0.461211  0.00221656
        3173       -0.36   -0.461179  0.00221609
        3174       -0.36   -0.461147  0.00221562
        3175       -0.44    -0.46114  0.00221493
        3176        -0.2   -0.461058  0.00221576
        3177       -0.36   -0.461026  0.00221529
        3178       -0.28   -0.460969  0.00221532
        3179       -0.04   -0.460837  0.00221858
        3180        -0.2   -0.460755   0.0022194
        3181       -0.52   -0.460773  0.00221878
        3182       -0.44   -0.460767  0.00221809
        3183       -0.52   -0.460785  0.00221747
        3184       -0.36   -0.460754    0.002217
        3185       -0.36   -0.460722  0.00221653
        3186        -0.6   -0.460766  0.00221627
        3187       -0.44   -0.460759  0.00221558
        3188       -0.28   -0.460703  0.00221561
        3189       -0.28   -0.460646  0.00221564
        3190       -0.36   -0.460614  0.00221517
        3191       -0.52   -0.460633  0.00221456
        3192       -0.52   -0.460652  0.00221394
        3193        -0.6   -0.460695  0.00221368
        3194       -0.44   -0.460689  0.00221299
        3195       -0.52   -0.460707  0.00221238
        3196       -0.44   -0.460701   0.0022117
        3197       -0.52   -0.460719  0.00221108
        3198       -0.28   -0.460663  0.00221111
        3199       -0.68   -0.460731  0.00221148
        3200       -0.68     -0.4608  0.00221185
        3201       -0.44   -0.460794  0.00221117
        3202       -0.52   -0.460812  0.00221056
        3203       -0.44   -0.460805  0.00220988
        3204       -0.44   -0.460799   0.0022092
        3205       -0.68   -0.460867  0.00220957
        3206        -0.6   -0.460911  0.00220931
        3207       -0.68   -0.460979  0.00220967
        3208       -0.52   -0.460998  0.00220906
        3209        -0.6   -0.461041   0.0022088
        3210       -0.68   -0.461109  0.00220916
        3211       -0.68   -0.461177  0.00220952
        3212       -0.44   -0.461171  0.00220885
        3213       -0.52   -0.461189  0.00220823
        3214       -0.44   -0.461182  0.00220756
        3215       -0.36   -0.461151   0.0022071
        3216       -0.52   -0.461169  0.00220648
        3217        -0.6   -0.461212  0.00220622
        3218        -0.6   -0.461255  0.00220596
        3219       -0.36   -0.461224   0.0022055
        3220       -0.36   -0.461193  0.00220504
        3221       -0.44   -0.461186  0.00220436
        3222       -0.44   -0.461179  0.00220369
        3223       -0.28   -0.461123  0.00220372
        3224       -0.36   -0.461092  0.00220326
        3225       -0.44   -0.461085  0.00220259
        3226       -0.68   -0.461153  0.00220295
        3227       -0.36   -0.461122  0.00220249
        3228       -0.52    -0.46114  0.00220188
        3229        -0.6   -0.461183  0.00220162
        3230       -0.36   -0.461152  0.00220116
        3231       -0.36    -0.46112   0.0022007
        3232       -0.28   -0.461064  0.00220073
        3233       -0.68   -0.461132   0.0022011
        3234       -0.68     -0.4612  0.00220145
        3235       -0.36   -0.461168    0.002201
        3236       -0.52   -0.461187  0.00220039
        3237       -0.52   -0.461205  0.00219979
        3238       -0.36   -0.461174  0.00219933
        3239       -0.28   -0.461118  0.00219936
        3240       -0.36   -0.461086   0.0021989
        3241       -0.36   -0.461055  0.00219845
        3242       -0.44   -0.461049  0.00219778
        3243       -0.44   -0.461042  0.00219711
        3244        -0.6   -0.461085  0.00219685
        3245       -0.04   -0.460955      0.0022
        3246       -0.44   -0.460949  0.00219933
        3247       -0.36   -0.460918  0.00219888
        3248       -0.52   -0.460936  0.00219827
        3249        -0.6   -0.460979  0.00219801
        3250       -0.36   -0.460948  0.00219756
        3251        -0.6    -0.46099   0.0021973
        3252       -0.36   -0.460959  0.00219684
        3253       -0.36   -0.460928  0.00219639
        3254       -0.44   -0.460922  0.00219572
        3255       -0.36   -0.460891  0.00219526
        3256       -0.52   -0.460909  0.00219467
        3257       -0.28   -0.460854  0.00219469
        3258       -0.44   -0.460847  0.00219403
        3259       -0.44   -0.460841  0.00219337
        3260        -0.6   -0.460883  0.00219311
        3261       -0.28   -0.460828  0.00219314
        3262        -0.6   -0.460871  0.00219288
        3263       -0.44   -0.460864  0.00219222
        3264       -0.36   -0.460833  0.00219176
        3265        -0.6   -0.460876  0.00219151
        3266        -0.6   -0.460919  0.00219125
        3267       -0.52   -0.460937  0.00219065
        3268        -0.2   -0.460857  0.00219144
        3269        -0.6   -0.460899  0.00219118
        3270       -0.52   -0.460917  0.00219059
        3271       -0.52   -0.460935  0.00218999
        3272       -0.52   -0.460954   0.0021894
        3273        -0.6   -0.460996  0.00218914
        3274       -0.52   -0.461014  0.00218854
        3275       -0.52   -0.461032  0.00218795
        3276       -0.44   -0.461026  0.00218729
        3277        -0.2   -0.460946  0.00218807
        3278        -0.2   -0.460866  0.00218885
        3279       -0.36   -0.460836   0.0021884
        3280       -0.36   -0.460805  0.00218795
        3281       -0.44   -0.460799  0.00218729
        3282        -0.6   -0.460841  0.00218704
        3283       -0.44   -0.460835  0.00218638
        3284       -0.44   -0.460828  0.00218572
        3285       -0.44   -0.460822  0.00218507
        3286       -0.68   -0.460889  0.00218542
        3287       -0.36   -0.460858  0.00218497
        3288       -0.36   -0.460827  0.00218452
        3289       -0.44   -0.460821  0.00218387
        3290       -0.52   -0.460839  0.00218328
        3291       -0.44   -0.460833  0.00218262
        3292       -0.44   -0.460826  0.00218197
        3293       -0.36   -0.460796  0.00218152
        3294       -0.52   -0.460814  0.00218093
        3295       -0.52   -0.460832  0.00218035
        3296        -0.6   -0.460874  0.00218009
        3297       -0.52   -0.460892  0.00217951
        3298       -0.52    -0.46091  0.00217892
        3299       -0.36   -0.460879  0.00217847
        3300       -0.52   -0.460897  0.00217789
        3301       -0.44   -0.460891  0.00217724
        3302        -0.6   -0.460933  0.00217698
        3303        -0.6   -0.460975  0.00217673
        3304       -0.44   -0.460969  0.00217608
        3305        -0.6   -0.461011  0.00217583
        3306       -0.68   -0.461077  0.00217618
        3307       -0.76   -0.461167   0.0021774
        3308        -0.6   -0.461209  0.00217715
        3309       -0.44   -0.461203   0.0021765
        3310       -0.52   -0.461221  0.00217591
        3311       -0.28   -0.461166  0.00217594
        3312       -0.44   -0.461159   0.0021753
        3313       -0.52   -0.461177  0.00217471
        3314       -0.44   -0.461171  0.00217406
        3315        -0.6   -0.461213  0.00217381
        3316       -0.36   -0.461182  0.00217337
        3317       -0.28   -0.461128   0.0021734
        3318       -0.36   -0.461097  0.00217296
        3319       -0.52   -0.461115  0.00217238
        3320       -0.28    -0.46106  0.00217241
        3321        -0.6   -0.461102  0.00217216
        3322        -0.6   -0.461144  0.00217191
        3323       -0.52   -0.461162  0.00217132
        3324        -0.6   -0.461203  0.00217107
        3325       -0.52   -0.461221  0.00217049
        3326       -0.68   -0.461287  0.00217084
        3327       -0.44    -0.46128  0.00217019
        3328       -0.44   -0.461274  0.00216955
        3329       -0.36   -0.461244  0.00216911
        3330       -0.28   -0.461189  0.00216914
        3331       -0.36   -0.461159   0.0021687
        3332       -0.44   -0.461152  0.00216806
        3333       -0.28   -0.461098  0.00216809
        3334       -0.36   -0.461068  0.00216766
        3335       -0.36   -0.461037  0.00216722
        3336       -0.44   -0.461031  0.00216658
        3337        -0.6   -0.461073  0.00216633
        3338       -0.28   -0.461019  0.00216636
        3339       -0.28   -0.460964  0.00216639
        3340        -0.6   -0.461006  0.00216614
        3341       -0.36   -0.460976   0.0021657
        3342       -0.52   -0.460993  0.00216513
        3343       -0.52   -0.461011  0.00216455
        3344       -0.36   -0.460981  0.00216411
        3345       -0.52   -0.460999  0.00216354
        3346       -0.44   -0.460992   0.0021629
        3347       -0.36   -0.460962  0.00216246
        3348       -0.52    -0.46098  0.00216189
        3349        -0.6   -0.461021  0.00216164
        3350       -0.44   -0.461015  0.00216101
        3351       -0.52   -0.461033  0.00216043
        3352       -0.44   -0.461026   0.0021598
        3353        -0.2   -0.460948  0.00216056
        3354       -0.52   -0.460966  0.00215998
        3355       -0.36   -0.460936  0.00215955
        3356       -0.52   -0.460954  0.00215898
        3357       -0.44   -0.460947  0.00215834
        3358       -0.36   -0.460917  0.00215791
        3359       -0.44   -0.460911  0.00215728
        3360        -0.6   -0.460952  0.00215703
        3361       -0.28   -0.460899  0.00215706
        3362       -0.44   -0.460892  0.00215643
        3363       -0.44   -0.460886   0.0021558
        3364       -0.52   -0.460904  0.00215523
        3365       -0.44   -0.460897   0.0021546
        3366       -0.36   -0.460867  0.00215417
        3367       -0.36   -0.460838  0.00215373
        3368       -0.52   -0.460855  0.00215317
        3369        -0.2   -0.460778  0.00215392
        3370       -0.52   -0.460795  0.00215335
        3371       -0.44   -0.460789  0.00215272
        3372       -0.44   -0.460783  0.00215209
        3373       -0.44   -0.460777  0.00215146
        3374       -0.44   -0.460771  0.00215083
        3375       -0.36   -0.460741   0.0021504
        3376        -0.6   -0.460782  0.00215016
        3377       -0.44   -0.460776  0.00214953
        3378       -0.44    -0.46077  0.00214891
        3379       -0.28   -0.460716  0.00214894
        3380        -0.6   -0.460757   0.0021487
        3381       -0.68   -0.460822  0.00214904
        3382       -0.68   -0.460887  0.00214938
        3383       -0.44   -0.460881  0.00214875
        3384       -0.44   -0.460875  0.00214813
        3385        -0.6   -0.460916  0.00214789
        3386       -0.68   -0.460981  0.00214823
        3387       -0.28   -0.460927  0.00214826
        3388       -0.52   -0.460945  0.00214769
        3389       -0.36   -0.460915  0.00214727
        3390       -0.36   -0.460885  0.00214684
        3391       -0.52   -0.460902  0.00214628
        3392       -0.44   -0.460896  0.00214565
        3393       -0.44    -0.46089  0.00214503
        3394       -0.52   -0.460907  0.00214447
        3395       -0.52   -0.460925  0.00214391
        3396       -0.44   -0.460919  0.00214328
        3397       -0.36   -0.460889  0.00214286
        3398       -0.36   -0.460859  0.00214243
        3399        -0.6     -0.4609   0.0021422
        3400       -0.44   -0.460894  0.00214157
        3401        -0.6   -0.460935  0.00214133
        3402        -0.6   -0.460976   0.0021411
        3403        -0.6   -0.461017  0.00214086
        3404        -0.6   -0.461058  0.00214062
        3405       -0.52   -0.461075  0.00214006
        3406       -0.52   -0.461092   0.0021395
        3407        -0.6   -0.461133  0.00213926
        3408        -0.6   -0.461174  0.00213902
        3409       -0.52   -0.461191  0.00213846
        3410       -0.44   -0.461185  0.00213784
        3411        -0.6   -0.461225   0.0021376
        3412        -0.6   -0.461266  0.00213737
        3413       -0.52   -0.461283  0.00213681
        3414       -0.68   -0.461347  0.00213714
        3415        -0.6   -0.461388   0.0021369
        3416       -0.68   -0.461452  0.00213723
        3417       -0.52   -0.461469  0.00213668
        3418       -0.52   -0.461486  0.00213612
        3419       -0.52   -0.461503  0.00213557
        3420       -0.52    -0.46152  0.00213501
        3421       -0.36   -0.461491  0.00213459
        3422       -0.12   -0.461391   0.0021363
        3423       -0.28   -0.461338  0.00213633
        3424       -0.36   -0.461308  0.00213591
        3425       -0.52   -0.461326  0.00213536
        3426        -0.6   -0.461366  0.00213512
        3427        -0.6   -0.461406  0.00213488
        3428       -0.44     -0.4614  0.00213427
        3429       -0.52   -0.461417  0.00213371
        3430       -0.44   -0.461411   0.0021331
        3431       -0.52   -0.461428  0.00213254
        3432        -0.6   -0.461469  0.00213231
        3433       -0.36   -0.461439  0.00213189
        3434       -0.44   -0.461433  0.00213128
        3435       -0.28    -0.46138  0.00213131
        3436       -0.36    -0.46135   0.0021309
        3437       -0.44   -0.461344  0.00213028
        3438       -0.52   -0.461361  0.00212973
        3439       -0.28   -0.461309  0.00212977
        3440       -0.36   -0.461279  0.00212935
        3441       -0.44   -0.461273  0.00212874
        3442       -0.28    -0.46122  0.00212877
        3443       -0.44   -0.461214  0.00212817
        3444       -0.52   -0.461231  0.00212762
        3445       -0.44   -0.461225  0.00212701
        3446       -0.44   -0.461219   0.0021264
        3447        -0.6   -0.461259  0.00212616
        3448        -0.6   -0.461299  0.00212593
        3449       -0.76   -0.461386  0.00212707
        3450        -0.6   -0.461426  0.00212684
        3451       -0.52   -0.461443  0.00212629
        3452       -0.52    -0.46146  0.00212574
        3453       -0.28   -0.461407  0.00212577
        3454        -0.6   -0.461448  0.00212554
        3455       -0.52   -0.461465  0.00212499
        3456       -0.28   -0.461412  0.00212502
        3457       -0.52   -0.461429  0.00212448
        3458       -0.36     -0.4614  0.00212406
        3459        -0.2   -0.461324  0.00212479
        3460       -0.36   -0.461295  0.00212438
        3461       -0.36   -0.461266  0.00212397
        3462       -0.36   -0.461236  0.00212356
        3463       -0.12   -0.461138  0.00212523
        3464       -0.44   -0.461132  0.00212462
        3465       -0.52   -0.461149  0.00212408
        3466       -0.52   -0.461166  0.00212353
        3467       -0.44    -0.46116  0.00212293
        3468       -0.44   -0.461153  0.00212233
        3469       -0.44   -0.461147  0.00212172
        3470       -0.44   -0.461141  0.00212112
        3471       -0.36   -0.461112  0.00212071
        3472       -0.28    -0.46106  0.00212074
        3473       -0.52   -0.461077   0.0021202
        3474       -0.36   -0.461048  0.00211979
        3475       -0.52   -0.461065  0.00211925
        3476       -0.44   -0.461059  0.00211864
        3477        -0.6   -0.461099  0.00211841
        3478       -0.44   -0.461093  0.00211781
        3479        -0.6   -0.461133  0.00211758
        3480        -0.6   -0.461172  0.00211735
        3481       -0.52   -0.461189  0.00211681
        3482        -0.2   -0.461114  0.00211753
        3483       -0.52   -0.461131  0.00211699
        3484       -0.44   -0.461125  0.00211639
        3485       -0.52   -0.461142  0.00211585
        3486       -0.44   -0.461136  0.00211525
        3487       -0.44    -0.46113  0.00211465
        3488       -0.12   -0.461032  0.00211631
        3489       -0.36   -0.461003   0.0021159
        3490       -0.36   -0.460974  0.00211549
        3491       -0.44   -0.460968  0.00211489
        3492       -0.28   -0.460916  0.00211492
        3493       -0.36   -0.460887  0.00211451
        3494       -0.28   -0.460836  0.00211454
        3495       -0.28   -0.460784  0.00211457
        3496       -0.28   -0.460732   0.0021146
        3497       -0.44   -0.460726    0.002114
        3498       -0.44    -0.46072   0.0021134
        3499       -0.44   -0.460714  0.00211281
        3500        -0.6   -0.460754  0.00211258
        3501       -0.52   -0.460771  0.00211204
        3502       -0.52   -0.460788  0.00211151
        3503       -0.44   -0.460782  0.00211091
        3504        -0.6   -0.460822  0.00211068
        3505       -0.44   -0.460816  0.00211009
        3506       -0.44    -0.46081   0.0021095
        3507       -0.44   -0.460804   0.0021089
        3508        -0.6   -0.460844  0.00210868
        3509       -0.36   -0.460815  0.00210827
        3510       -0.52   -0.460832  0.00210774
        3511       -0.36   -0.460803  0.00210733
        3512       -0.52    -0.46082   0.0021068
        3513        -0.6    -0.46086  0.00210657
        3514       -0.52   -0.460876  0.00210604
        3515       -0.44   -0.460871  0.00210545
        3516       -0.28   -0.460819  0.00210548
        3517       -0.44   -0.460813  0.00210489
        3518       -0.36   -0.460785  0.00210449
        3519       -0.44   -0.460779   0.0021039
        3520       -0.36    -0.46075  0.00210349
        3521       -0.36   -0.460721  0.00210309
        3522        -0.2   -0.460647   0.0021038
        3523        -0.2   -0.460573   0.0021045
        3524        -0.6   -0.460613  0.00210427
        3525        -0.6   -0.460652  0.00210405
        3526       -0.44   -0.460647  0.00210346
        3527        -0.6   -0.460686  0.00210323
        3528       -0.68   -0.460748  0.00210356
        3529       -0.52   -0.460765  0.00210303
        3530       -0.36   -0.460737  0.00210263
        3531       -0.44   -0.460731  0.00210204
        3532       -0.28    -0.46068  0.00210207
        3533       -0.44   -0.460674  0.00210148
        3534       -0.52    -0.46069  0.00210095
        3535       -0.44   -0.460685  0.00210037
        3536       -0.28   -0.460633  0.00210039
        3537       -0.28   -0.460582  0.00210042
        3538       -0.36   -0.460554  0.00210002
        3539       -0.44   -0.460548  0.00209943
        3540       -0.44   -0.460542  0.00209885
        3541       -0.68   -0.460604  0.00209917
        3542       -0.36   -0.460576  0.00209877
        3543       -0.44    -0.46057  0.00209819
        3544       -0.12   -0.460474  0.00209979
        3545        -0.2   -0.460401  0.00210049
        3546       -0.36   -0.460372  0.00210008
        3547       -0.76   -0.460457  0.00210119
        3548       -0.76   -0.460541  0.00210229
        3549       -0.68   -0.460603  0.00210261
        3550       -0.52    -0.46062  0.00210208
        3551       -0.52   -0.460636  0.00210156
        3552        -0.6   -0.460676  0.00210133
        3553       -0.52   -0.460692  0.00210081
        3554       -0.36   -0.460664  0.00210041
        3555       -0.44   -0.460658  0.00209983
        3556       -0.44   -0.460652  0.00209924
        3557       -0.44   -0.460647  0.00209866
        3558       -0.44   -0.460641  0.00209808
        3559       -0.52   -0.460657  0.00209756
        3560       -0.52   -0.460674  0.00209703
        3561       -0.44   -0.460668  0.00209645
        3562       -0.68    -0.46073  0.00209677
        3563       -0.68   -0.460791  0.00209708
        3564       -0.52   -0.460808  0.00209656
        3565       -0.52   -0.460825  0.00209604
        3566        -0.6   -0.460864  0.00209581
        3567       -0.68   -0.460925  0.00209613
        3568        -0.2   -0.460852  0.00209681
        3569       -0.52   -0.460869  0.00209629
        3570       -0.44   -0.460863  0.00209571
        3571       -0.36   -0.460835  0.00209532
        3572        -0.2   -0.460761    0.002096
        3573       -0.36   -0.460733   0.0020956
        3574       -0.12   -0.460638  0.00209719
        3575       -0.36    -0.46061  0.00209679
        3576        -0.2   -0.460537  0.00209747
        3577        -0.6   -0.460576  0.00209724
        3578       -0.52   -0.460593  0.00209672
        3579       -0.52   -0.460609   0.0020962
        3580       -0.44   -0.460603  0.00209563
        3581        -0.6   -0.460642   0.0020954
        3582       -0.68   -0.460704  0.00209571
        3583       -0.52    -0.46072  0.00209519
        3584       -0.52   -0.460737  0.00209467
        3585       -0.36   -0.460709  0.00209428
        3586        -0.6   -0.460747  0.00209405
        3587       -0.28   -0.460697  0.00209408
        3588       -0.28   -0.460647   0.0020941
        3589       -0.44   -0.460641  0.00209352
        3590       -0.44   -0.460635  0.00209295
        3591        -0.6   -0.460674  0.00209272
        3592        -0.6   -0.460713   0.0020925
        3593       -0.44   -0.460707  0.00209193
        3594       -0.36   -0.460679  0.00209153
        3595       -0.36   -0.460651  0.00209114
        3596       -0.52   -0.460667  0.00209062
        3597       -0.44   -0.460662  0.00209005
        3598       -0.52   -0.460678  0.00208953
        3599       -0.68   -0.460739  0.00208984
        3600       -0.52   -0.460756  0.00208932
        3601       -0.52   -0.460772  0.00208881
        3602       -0.28   -0.460722  0.00208883
        3603       -0.52   -0.460738  0.00208832
        3604        -0.6   -0.460777  0.00208809
