#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         537       -0.92   -0.903911  0.00182627
         538       -0.92   -0.903941  0.00182312
         539       -0.84   -0.903822  0.00182359
         540       -0.92   -0.903852  0.00182046
         541       -0.92   -0.903882  0.00181734
         542       -0.92   -0.903911  0.00181423
         543       -0.92   -0.903941  0.00181113
         544       -0.84   -0.903824  0.00181162
         545       -0.84   -0.903706  0.00181207
         546       -0.84    -0.90359  0.00181251
         547       -0.84   -0.903473  0.00181292
         548       -0.84   -0.903358   0.0018133
         549       -0.84   -0.903242  0.00181367
         550       -0.84   -0.903127  0.00181401
         551       -0.84   -0.903013  0.00181434
         552       -0.84   -0.902899  0.00181464
         553       -0.84   -0.902785  0.00181492
         554       -0.84   -0.902671  0.00181518
         555       -0.84   -0.902559  0.00181541
         556       -0.84   -0.902446  0.00181563
         557       -0.84   -0.902334  0.00181583
         558       -0.84   -0.902222  0.00181601
         559       -0.84   -0.902111  0.00181617
         560       -0.84      -0.902  0.00181631
         561       -0.84   -0.901889  0.00181643
         562       -0.84   -0.901779  0.00181653
         563       -0.84    -0.90167  0.00181662
         564       -0.84    -0.90156  0.00181669
         565       -0.84   -0.901451  0.00181673
         566       -0.84   -0.901343  0.00181677
         567       -0.84   -0.901235  0.00181678
         568       -0.84   -0.901127  0.00181678
         569       -0.92    -0.90116  0.00181389
         570       -0.84   -0.901053  0.00181388
         571       -0.84   -0.900946  0.00181385
         572       -0.84   -0.900839   0.0018138
         573       -0.84   -0.900733  0.00181374
         574       -0.84   -0.900627  0.00181367
         575       -0.84   -0.900522  0.00181357
         576       -0.84   -0.900417  0.00181347
         577       -0.84   -0.900312  0.00181335
         578       -0.84   -0.900208  0.00181321
         579       -0.84   -0.900104  0.00181306
         580       -0.84        -0.9  0.00181289
         581       -0.84   -0.899897  0.00181271
         582       -0.84   -0.899794  0.00181251
         583       -0.84   -0.899691   0.0018123
         584       -0.84   -0.899589  0.00181208
         585       -0.84   -0.899487  0.00181184
         586       -0.84   -0.899386  0.00181159
         587       -0.84   -0.899284  0.00181133
         588       -0.84   -0.899184  0.00181105
         589       -0.84   -0.899083  0.00181076
         590       -0.84   -0.898983  0.00181046
         591       -0.84   -0.898883  0.00181015
         592       -0.84   -0.898784  0.00180982
         593       -0.84   -0.898685  0.00180948
         594       -0.84   -0.898586  0.00180913
         595       -0.84   -0.898487  0.00180876
         596       -0.84   -0.898389  0.00180839
         597       -0.84   -0.898291    0.001808
         598       -0.84   -0.898194  0.00180761
         599       -0.92    -0.89823  0.00180495
         600       -0.92   -0.898267  0.00180231
         601       -0.92   -0.898303  0.00179968
         602       -0.92   -0.898339  0.00179705
         603       -0.92   -0.898375  0.00179443
         604       -0.92   -0.898411  0.00179181
         605       -0.92   -0.898446  0.00178921
         606       -0.92   -0.898482  0.00178661
         607       -0.92   -0.898517  0.00178401
         608       -0.92   -0.898553  0.00178143
         609       -0.92   -0.898588  0.00177885
         610       -0.92   -0.898623  0.00177628
         611       -0.92   -0.898658  0.00177372
         612       -0.92   -0.898693  0.00177117
         613       -0.92   -0.898728  0.00176862
         614       -0.92   -0.898762  0.00176608
         615       -0.92   -0.898797  0.00176354
         616       -0.92   -0.898831  0.00176101
         617       -0.92   -0.898865  0.00175849
         618       -0.92     -0.8989  0.00175598
         619       -0.92   -0.898934  0.00175348
         620       -0.92   -0.898968  0.00175098
         621       -0.92   -0.899002  0.00174848
         622       -0.92   -0.899035    0.001746
         623       -0.92   -0.899069  0.00174352
         624       -0.92   -0.899103  0.00174105
         625       -0.92   -0.899136  0.00173858
         626       -0.92   -0.899169  0.00173613
         627       -0.92   -0.899203  0.00173368
         628       -0.92   -0.899236  0.00173123
         629       -0.92   -0.899269  0.00172879
         630       -0.92   -0.899302  0.00172636
         631       -0.92   -0.899334  0.00172394
         632       -0.92   -0.899367  0.00172152
         633       -0.92     -0.8994  0.00171911
         634       -0.92   -0.899432  0.00171671
         635       -0.92   -0.899465  0.00171431
         636       -0.92   -0.899497  0.00171192
         637       -0.92   -0.899529  0.00170953
         638       -0.92   -0.899561  0.00170715
         639       -0.92   -0.899593  0.00170478
         640       -0.92   -0.899625  0.00170242
         641       -0.92   -0.899657  0.00170006
         642       -0.92   -0.899688   0.0016977
         643       -0.92    -0.89972  0.00169536
         644       -0.92   -0.899752  0.00169302
         645       -0.92   -0.899783  0.00169068
         646       -0.92   -0.899814  0.00168836
         647       -0.92   -0.899845  0.00168603
         648       -0.92   -0.899877  0.00168372
         649       -0.92   -0.899908  0.00168141
         650       -0.92   -0.899938  0.00167911
         651       -0.92   -0.899969  0.00167681
         652       -0.92        -0.9  0.00167452
         653       -0.92   -0.900031  0.00167224
         654       -0.92   -0.900061  0.00166996
         655       -0.92   -0.900092  0.00166769
         656       -0.92   -0.900122  0.00166542
         657       -0.92   -0.900152  0.00166316
         658       -0.92   -0.900182  0.00166091
         659       -0.92   -0.900212  0.00165866
         660       -0.92   -0.900242  0.00165642
         661       -0.84   -0.900151  0.00165642
         662       -0.84    -0.90006   0.0016564
         663       -0.84    -0.89997  0.00165638
         664       -0.84    -0.89988  0.00165635
         665       -0.84   -0.899789   0.0016563
         666       -0.84     -0.8997  0.00165625
         667       -0.84    -0.89961  0.00165618
         668       -0.92   -0.899641  0.00165398
         669       -0.92   -0.899671  0.00165179
         670       -0.92   -0.899701   0.0016496
         671       -0.92   -0.899732  0.00164742
         672       -0.92   -0.899762  0.00164525
         673       -0.92   -0.899792  0.00164308
         674       -0.92   -0.899822  0.00164091
         675       -0.92   -0.899852  0.00163875
         676       -0.92   -0.899882   0.0016366
         677       -0.92   -0.899911  0.00163445
         678       -0.92   -0.899941  0.00163231
         679       -0.92   -0.899971  0.00163017
         680       -0.92        -0.9  0.00162804
         681       -0.92   -0.900029  0.00162592
         682       -0.92   -0.900059   0.0016238
         683       -0.92   -0.900088  0.00162168
         684       -0.92   -0.900117  0.00161957
         685       -0.92   -0.900146  0.00161747
         686       -0.92   -0.900175  0.00161537
