#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          61       -0.36   -0.460984   0.0149418
          62       -0.36   -0.459355   0.0147893
          63       -0.44   -0.459048   0.0145578
          64       -0.36     -0.4575   0.0144123
          65       -0.52   -0.458462   0.0142226
          66        -0.2   -0.454545   0.0145363
          67       -0.44   -0.454328   0.0143209
          68       -0.28   -0.451765    0.014338
          69       -0.28   -0.449275   0.0143446
          70       -0.52   -0.450286   0.0141752
          71       -0.52   -0.451268   0.0140096
          72       -0.36       -0.45   0.0138722
          73        -0.6   -0.452055   0.0138335
          74       -0.52   -0.452973    0.013677
          75        -0.6   -0.454933   0.0136344
          76       -0.52   -0.455789   0.0134819
          77       -0.44   -0.455584   0.0133084
          78        -0.6   -0.457436   0.0132659
          79       -0.52   -0.458228   0.0131216
          80       -0.52      -0.459   0.0129803
          81        -0.6   -0.460741   0.0129362
          82       -0.52   -0.461463   0.0127986
          83        -0.6   -0.463133   0.0127528
          84       -0.52    -0.46381   0.0126189
          85       -0.28   -0.461647   0.0126544
          86       -0.68   -0.464186   0.0127594
          87       -0.68   -0.466667   0.0128517
          88       -0.44   -0.466364   0.0127092
          89       -0.52   -0.466966   0.0125807
          90       -0.28   -0.464889   0.0126112
          91       -0.52   -0.465495   0.0124872
          92       -0.52   -0.466087   0.0123655
          93       -0.44   -0.465806   0.0122357
          94       -0.36   -0.464681   0.0121572
          95        -0.6   -0.466105   0.0121124
          96       -0.52   -0.466667   0.0119992
          97       -0.52   -0.467216   0.0118881
          98       -0.52   -0.467755    0.011779
          99       -0.44   -0.467475   0.0116634
         100        -0.6     -0.4688   0.0116218
         101        -0.6   -0.470099   0.0115791
         102        -0.6   -0.471373   0.0115354
         103       -0.44   -0.471068   0.0114274
         104       -0.28   -0.469231   0.0114643
         105       -0.52   -0.469714   0.0113653
         106       -0.52   -0.470189   0.0112679
         107        -0.6   -0.471402   0.0112278
         108       -0.52   -0.471852   0.0111328
         109       -0.52   -0.472294   0.0110394
         110       -0.52   -0.472727   0.0109476
         111       -0.52   -0.473153   0.0108572
         112       -0.52   -0.473571   0.0107684
         113       -0.52   -0.473982   0.0106809
         114       -0.36   -0.472982   0.0106339
         115       -0.28   -0.471304    0.010673
         116        -0.2   -0.468966   0.0108342
         117       -0.36   -0.468034   0.0107816
         118       -0.44   -0.467797   0.0106928
         119       -0.36   -0.466891   0.0106413
         120       -0.44   -0.466667    0.010555
         121       -0.44   -0.466446     0.01047
         122        -0.2   -0.464262   0.0106096
         123       -0.68   -0.466016   0.0106673
         124       -0.52   -0.466452   0.0105902
         125       -0.44    -0.46624   0.0105075
         126       -0.28   -0.464762   0.0105276
         127       -0.44   -0.464567   0.0104465
         128       -0.28   -0.463125   0.0104639
         129        -0.2   -0.461085   0.0105798
         130       -0.36   -0.460308   0.0105269
         131        -0.2   -0.458321   0.0106324
         132       -0.28    -0.45697   0.0106374
         133       -0.44   -0.456842   0.0105582
         134        -0.2   -0.454925   0.0106519
         135        -0.6      -0.456   0.0106271
         136       -0.44   -0.455882   0.0105496
         137       -0.36   -0.455182   0.0104958
         138       -0.44   -0.455072   0.0104203
         139       -0.52    -0.45554   0.0103558
         140       -0.36   -0.454857   0.0103043
         141       -0.52   -0.455319   0.0102416
         142       -0.52   -0.455775   0.0101796
         143       -0.28   -0.454545   0.0101823
         144       -0.36   -0.453889   0.0101328
         145        -0.6   -0.454897   0.0101129
         146        -0.6    -0.45589   0.0100923
         147        -0.6   -0.456871   0.0100712
         148       -0.68   -0.458378   0.0101153
         149       -0.36   -0.457718    0.010069
         150       -0.52   -0.458133   0.0100104
         151       -0.44   -0.458013  0.00994481
         152        -0.6   -0.458947  0.00992316
         153       -0.52   -0.459346  0.00986633
         154       -0.28   -0.458182  0.00987075
         155       -0.28   -0.457032  0.00987378
         156       -0.52   -0.457436  0.00981874
         157       -0.44   -0.457325  0.00975682
         158       -0.52   -0.457722  0.00970313
         159       -0.52   -0.458113  0.00965001
         160       -0.36     -0.4575  0.00960916
         161       -0.52   -0.457888  0.00955731
         162       -0.36   -0.457284   0.0095174
         163       -0.28   -0.456196  0.00952095
         164        -0.6   -0.457073  0.00950319
         165        -0.6   -0.457939  0.00948499
         166       -0.36   -0.457349  0.00944619
         167       -0.44   -0.457246  0.00939019
         168       -0.44   -0.457143  0.00933486
         169       -0.44   -0.457041  0.00928018
         170       -0.44   -0.456941  0.00922613
         171       -0.44   -0.456842  0.00917271
         172       -0.76   -0.458605  0.00928717
         173       -0.68   -0.459884  0.00932124
         174       -0.68   -0.461149  0.00935312
         175       -0.76   -0.462857  0.00945429
         176       -0.44   -0.462727  0.00940146
         177       -0.28   -0.461695  0.00940486
         178       -0.36   -0.461124  0.00936936
         179       -0.44   -0.461006  0.00931776
         180       -0.44   -0.460889  0.00926672
         181       -0.52   -0.461215  0.00922128
         182       -0.28    -0.46022  0.00922421
         183       -0.44   -0.460109  0.00917447
         184       -0.36   -0.459565  0.00914072
         185       -0.44   -0.459459  0.00909193
         186       -0.04   -0.457204  0.00931853
         187       -0.36   -0.456684  0.00928319
         188       -0.52   -0.457021  0.00923992
         189        -0.6   -0.457778  0.00922195
         190       -0.36   -0.457263  0.00918776
         191       -0.52   -0.457592  0.00914552
         192       -0.28   -0.456667  0.00914454
         193       -0.28   -0.455751  0.00914286
         194       -0.28   -0.454845  0.00914051
         195       -0.52   -0.455179  0.00909974
         196       -0.36   -0.454694  0.00906626
         197        -0.2   -0.453401  0.00911195
         198       -0.52   -0.453737  0.00907214
         199       -0.52    -0.45407  0.00903266
         200        -0.6     -0.4548  0.00901692
         201       -0.52   -0.455124  0.00897789
         202       -0.28   -0.454257  0.00897521
         203       -0.44   -0.454187  0.00893127
         204       -0.52    -0.45451  0.00889331
         205        -0.6    -0.45522   0.0088782
         206       -0.52   -0.455534  0.00884067
         207       -0.36   -0.455072     0.00881
         208       -0.28   -0.454231  0.00880776
         209       -0.52   -0.454545  0.00877124
         210       -0.44   -0.454476  0.00872974
         211       -0.44   -0.454408  0.00868864
         212       -0.36   -0.453962  0.00865906
         213       -0.52   -0.454272  0.00862396
         214       -0.68   -0.455327  0.00864792
         215        -0.6      -0.456  0.00863384
         216       -0.68   -0.457037  0.00865593
         217       -0.44   -0.456959  0.00861639
         218       -0.44   -0.456881  0.00857722
         219       -0.36   -0.456438  0.00854945
         220       -0.44   -0.456364  0.00851092
         221       -0.52   -0.456652  0.00847728
         222       -0.52   -0.456937  0.00844389
         223        -0.6   -0.457578  0.00843036
         224       -0.36   -0.457143  0.00840398
         225       -0.28   -0.456356  0.00840342
         226       -0.28   -0.455575  0.00840239
         227        -0.2   -0.454449  0.00844047
         228       -0.36   -0.454035  0.00841361
         229       -0.44   -0.453974  0.00837709
         230       -0.52   -0.454261  0.00834559
         231       -0.52   -0.454545  0.00831431
         232       -0.44   -0.454483  0.00827871
         233       -0.68   -0.455451  0.00829957
         234       -0.52   -0.455726  0.00826868
         235       -0.44    -0.45566  0.00823377
         236       -0.36   -0.455254  0.00820885
         237       -0.36   -0.454852  0.00818404
         238       -0.52   -0.455126  0.00815423
         239       -0.44   -0.455063  0.00812036
         240       -0.28   -0.454333  0.00811922
         241       -0.28    -0.45361  0.00811769
         242       -0.44   -0.453554  0.00808434
         243       -0.28    -0.45284  0.00808256
         244       -0.44   -0.452787  0.00804961
         245       -0.52   -0.453061  0.00802142
         246       -0.44   -0.453008  0.00798899
         247       -0.44   -0.452955  0.00795682
         248       -0.36   -0.452581  0.00793356
         249       -0.52   -0.452851  0.00790632
         250       -0.52    -0.45312  0.00787926
         251        -0.6   -0.453705  0.00786956
         252        -0.6   -0.454286  0.00785972
         253        -0.6   -0.454862  0.00784973
         254       -0.52   -0.455118  0.00782301
         255       -0.36   -0.454745  0.00780122
         256       -0.44   -0.454687  0.00777096
         257        -0.6   -0.455253  0.00776126
         258       -0.36   -0.454884  0.00773996
         259       -0.52   -0.455135  0.00771416
         260       -0.52   -0.455385  0.00768852
         261        -0.6   -0.455939    0.007679
         262        -0.6   -0.456489  0.00766935
         263       -0.44   -0.456426  0.00764045
         264       -0.28   -0.455758  0.00764068
         265       -0.44   -0.455698  0.00761208
         266       -0.52    -0.45594   0.0075873
         267       -0.12   -0.454682  0.00766249
         268       -0.28    -0.45403  0.00766157
         269       -0.44   -0.453978  0.00763327
         270        -0.6   -0.454519  0.00762413
         271       -0.28   -0.453875  0.00762315
         272       -0.36   -0.453529  0.00760293
         273       -0.52   -0.453773  0.00757898
         274       -0.44   -0.453723  0.00755148
         275       -0.44   -0.453673  0.00752419
         276       -0.52   -0.453913  0.00750076
         277       -0.36   -0.453574  0.00748134
         278       -0.28    -0.45295  0.00748044
         279       -0.36   -0.452616  0.00746105
         280       -0.28      -0.452  0.00745982
         281       -0.52   -0.452242   0.0074372
         282        -0.6   -0.452766  0.00742926
         283       -0.52   -0.453004  0.00740681
         284       -0.52   -0.453239  0.00738448
         285       -0.44   -0.453193  0.00735872
         286       -0.28   -0.452587  0.00735786
         287       -0.44   -0.452544  0.00733236
         288       -0.52   -0.452778  0.00731064
         289       -0.44   -0.452734  0.00728548
         290       -0.36   -0.452414  0.00726737
         291       -0.36   -0.452096  0.00724933
         292       -0.28   -0.451507  0.00724842
         293       -0.44   -0.451468  0.00722379
         294       -0.28   -0.450884  0.00722272
         295        -0.6    -0.45139  0.00721591
         296       -0.52   -0.451622  0.00719525
         297       -0.36   -0.451313  0.00717763
         298       -0.36   -0.451007  0.00716008
         299       -0.44    -0.45097  0.00713623
         300       -0.44   -0.450933  0.00711254
         301       -0.52   -0.451163  0.00709261
         302       -0.44   -0.451126  0.00706922
         303       -0.36   -0.450825  0.00705228
         304       -0.36   -0.450526  0.00703541
         305       -0.52   -0.450754  0.00701603
         306       -0.36   -0.450458  0.00699937
         307       -0.44   -0.450423  0.00697665
         308       -0.52   -0.450649  0.00695766
         309       -0.44   -0.450615  0.00693523
         310       -0.36   -0.450323  0.00691901
         311       -0.44   -0.450289  0.00689684
         312        -0.6   -0.450769  0.00689141
         313       -0.44   -0.450735  0.00686948
         314       -0.52   -0.450955  0.00685114
         315       -0.28   -0.450413  0.00685085
         316       -0.44    -0.45038  0.00682925
         317       -0.44   -0.450347  0.00680779
         318       -0.52   -0.450566   0.0067899
         319       -0.68   -0.451285   0.0068066
         320       -0.52     -0.4515  0.00678872
         321       -0.44   -0.451464  0.00676767
         322       -0.52   -0.451677  0.00674999
         323       -0.36   -0.451393  0.00673506
         324        -0.6   -0.451852  0.00672987
         325       -0.68   -0.452554  0.00674568
         326        -0.6   -0.453006  0.00674013
         327        -0.6   -0.453456  0.00673449
         328       -0.52   -0.453659  0.00671702
         329       -0.52    -0.45386  0.00669963
         330       -0.68   -0.454545  0.00671428
         331       -0.68   -0.455227  0.00672846
         332       -0.44   -0.455181  0.00670835
         333       -0.44   -0.455135  0.00668836
         334        -0.2   -0.454371  0.00671181
         335       -0.36    -0.45409  0.00669768
         336       -0.12   -0.453095  0.00675115
         337       -0.36   -0.452819  0.00673677
         338        -0.6   -0.453254   0.0067309
         339       -0.52   -0.453451  0.00671392
         340       -0.52   -0.453647  0.00669703
         341        -0.6   -0.454076  0.00669112
         342       -0.52   -0.454269  0.00667434
         343       -0.52   -0.454461  0.00665763
         344        -0.6   -0.454884   0.0066517
         345       -0.36   -0.454609  0.00663811
         346       -0.44   -0.454566  0.00661906
         347       -0.52   -0.454755  0.00660267
         348       -0.12   -0.453793   0.0066534
         349       -0.52   -0.453983  0.00663704
         350       -0.44   -0.453943  0.00661819
         351       -0.36   -0.453675  0.00660475
         352        -0.6   -0.454091  0.00659905
         353       -0.68   -0.454731  0.00661132
         354       -0.52   -0.454915  0.00659521
         355       -0.52   -0.455099  0.00657918
         356        -0.6   -0.455506  0.00657328
         357       -0.52   -0.455686  0.00655735
         358       -0.44   -0.455642  0.00653918
         359        -0.6   -0.456045  0.00653332
         360        -0.6   -0.456444  0.00652739
         361        -0.6   -0.456842  0.00652141
         362        -0.6   -0.457238  0.00651538
         363       -0.52    -0.45741  0.00649972
         364        -0.6   -0.457802  0.00649366
         365        -0.6   -0.458192  0.00648755
         366       -0.44   -0.458142  0.00647001
         367       -0.36   -0.457875   0.0064579
         368       -0.52   -0.458043  0.00644256
         369       -0.44   -0.457995  0.00642529
         370        -0.6   -0.458378  0.00641938
         371        -0.6    -0.45876  0.00641341
         372       -0.44    -0.45871  0.00639637
         373       -0.44    -0.45866  0.00637942
         374       -0.52   -0.458824  0.00636447
         375       -0.36    -0.45856  0.00635295
         376       -0.36   -0.458298  0.00634146
         377       -0.36   -0.458037     0.00633
         378       -0.52   -0.458201  0.00631537
         379       -0.68   -0.458786  0.00632577
         380       -0.44   -0.458737  0.00630931
         381        -0.6   -0.459108  0.00630364
         382       -0.36   -0.458848  0.00629247
         383       -0.44   -0.458799  0.00627624
         384        -0.6   -0.459167  0.00627065
         385        -0.6   -0.459532  0.00626503
         386       -0.36   -0.459275   0.0062541
         387       -0.44   -0.459225  0.00623814
         388        -0.6   -0.459588   0.0062326
         389       -0.52   -0.459743  0.00621852
         390       -0.52   -0.459897  0.00620449
         391       -0.52   -0.460051  0.00619053
         392       -0.52   -0.460204  0.00617662
         393       -0.36   -0.459949  0.00616617
         394       -0.52   -0.460102   0.0061524
         395        -0.2   -0.459443  0.00617196
         396       -0.44   -0.459394  0.00615657
         397       -0.36   -0.459144  0.00614615
         398       -0.52   -0.459296  0.00613261
         399        -0.6   -0.459649  0.00612737
         400       -0.44     -0.4596  0.00611225
         401       -0.28   -0.459152  0.00611339
         402       -0.36   -0.458905  0.00610316
         403        -0.6   -0.459256  0.00609805
         404        -0.6   -0.459604   0.0060929
         405       -0.68   -0.460148  0.00610211
         406        -0.6   -0.460493  0.00609679
         407       -0.36   -0.460246  0.00608681
         408        -0.6   -0.460588  0.00608152
         409       -0.52   -0.460733  0.00606839
         410       -0.68   -0.461268  0.00607711
         411       -0.44   -0.461217  0.00606254
         412        -0.2   -0.460583  0.00608089
         413       -0.36   -0.460339  0.00607104
         414       -0.44    -0.46029  0.00605657
         415       -0.28   -0.459855  0.00605754
         416       -0.36   -0.459615  0.00604773
         417        -0.6   -0.459952  0.00604259
         418       -0.44   -0.459904  0.00602833
         419       -0.68    -0.46043  0.00603678
         420       -0.52   -0.460571  0.00602407
         421       -0.44   -0.460523  0.00600996
         422       -0.36   -0.460284  0.00600044
         423       -0.44   -0.460236  0.00598645
         424       -0.44   -0.460189  0.00597252
         425        -0.6   -0.460518  0.00596752
         426        -0.6   -0.460845  0.00596249
         427       -0.28   -0.460422  0.00596354
         428       -0.36   -0.460187  0.00595423
         429       -0.36   -0.459953  0.00594492
         430        -0.2   -0.459349  0.00596176
         431        -0.6   -0.459675  0.00595685
         432       -0.68   -0.460185  0.00596485
         433       -0.36   -0.459954  0.00595556
         434       -0.44   -0.459908  0.00594202
         435        -0.6    -0.46023  0.00593708
         436       -0.44   -0.460183  0.00592364
         437       -0.36   -0.459954  0.00591452
         438       -0.44   -0.459909   0.0059012
         439       -0.28   -0.459499  0.00590197
         440       -0.44   -0.459455  0.00588872
         441       -0.44    -0.45941  0.00587553
         442       -0.44   -0.459367   0.0058624
         443        -0.6   -0.459684  0.00585776
         444       -0.44    -0.45964  0.00584473
         445       -0.68   -0.460135  0.00585254
         446       -0.44    -0.46009  0.00583959
         447       -0.52   -0.460224  0.00582806
         448       -0.44   -0.460179  0.00581523
         449       -0.28   -0.459777  0.00581611
         450       -0.36   -0.459556  0.00580741
         451       -0.52    -0.45969  0.00579608
         452       -0.36   -0.459469  0.00578745
         453       -0.36   -0.459249  0.00577884
         454       -0.44   -0.459207  0.00576626
         455        -0.6   -0.459516  0.00576189
         456       -0.44   -0.459474  0.00574941
         457        -0.6   -0.459781  0.00574505
         458       -0.76   -0.460437  0.00576978
         459        -0.6   -0.460741  0.00576521
         460        -0.6   -0.461043  0.00576062
         461       -0.52   -0.461171  0.00574955
         462       -0.36   -0.460952  0.00574127
         463       -0.36   -0.460734  0.00573301
         464       -0.52   -0.460862  0.00572208
         465        -0.6   -0.461161  0.00571759
         466        -0.2   -0.460601  0.00573272
         467       -0.52   -0.460728  0.00572186
         468       -0.28   -0.460342  0.00572265
         469       -0.36   -0.460128  0.00571444
         470       -0.36   -0.459915  0.00570625
         471       -0.44   -0.459873  0.00569429
         472       -0.44   -0.459831  0.00568239
         473       -0.68   -0.460296  0.00568941
         474        -0.6   -0.460591  0.00568503
         475       -0.36   -0.460379  0.00567701
         476       -0.44   -0.460336  0.00566524
         477       -0.36   -0.460126  0.00565727
         478       -0.28   -0.459749  0.00565797
         479       -0.44   -0.459708  0.00564631
         480        -0.2   -0.459167  0.00566041
         481       -0.36    -0.45896  0.00565239
         482       -0.28   -0.458589  0.00565285
         483       -0.44   -0.458551  0.00564128
         484       -0.36   -0.458347  0.00563329
         485       -0.52   -0.458474  0.00562311
         486       -0.52   -0.458601  0.00561297
         487       -0.44   -0.458563  0.00560157
         488       -0.28   -0.458197  0.00560203
         489       -0.52   -0.458323    0.005592
         490       -0.36   -0.458122  0.00558419
         491       -0.36   -0.457923  0.00557639
         492       -0.52   -0.458049  0.00556648
         493       -0.44   -0.458012  0.00555531
         494       -0.44   -0.457976  0.00554419
         495       -0.44   -0.457939   0.0055331
         496       -0.44   -0.457903  0.00552207
         497       -0.44   -0.457867  0.00551107
         498       -0.12   -0.457189  0.00554161
         499       -0.36   -0.456994  0.00553393
         500       -0.28    -0.45664  0.00553417
         501        -0.2   -0.456128  0.00554678
         502       -0.36   -0.455936  0.00553903
         503       -0.36   -0.455746  0.00553131
         504       -0.44   -0.455714  0.00552042
         505        -0.6      -0.456  0.00551688
         506        -0.6   -0.456285  0.00551331
         507       -0.44   -0.456252  0.00550253
         508       -0.68   -0.456693   0.0055093
         509       -0.52   -0.456817  0.00549987
         510       -0.52   -0.456941  0.00549049
         511        -0.6   -0.457221  0.00548687
         512        -0.6     -0.4575  0.00548324
         513       -0.68   -0.457934  0.00548968
         514       -0.44   -0.457899  0.00547911
         515        -0.2   -0.457398  0.00549131
         516       -0.36   -0.457209  0.00548391
         517       -0.44   -0.457176   0.0054734
         518       -0.28   -0.456834  0.00547351
         519       -0.52   -0.456956  0.00546432
         520        -0.6   -0.457231  0.00546073
         521       -0.68   -0.457658  0.00546696
         522        -0.6   -0.457931  0.00546329
         523       -0.68   -0.458356  0.00546932
         524        -0.6   -0.458626  0.00546555
         525       -0.52   -0.458743  0.00545639
         526       -0.52   -0.458859  0.00544726
         527       -0.52   -0.458975  0.00543816
         528       -0.36   -0.458788  0.00543109
         529       -0.28    -0.45845  0.00543133
         530       -0.44   -0.458415  0.00542119
         531       -0.36    -0.45823  0.00541415
         532        -0.6   -0.458496  0.00541053
         533       -0.12   -0.457861  0.00543752
         534       -0.36   -0.457678  0.00543043
         535       -0.44   -0.457645  0.00542038
         536       -0.44   -0.457612  0.00541037
         537       -0.36    -0.45743  0.00540334
         538        -0.2   -0.456952  0.00541444
         539       -0.28   -0.456623  0.00541434
         540       -0.44   -0.456593   0.0054044
         541       -0.52    -0.45671  0.00539568
         542        -0.6   -0.456974   0.0053922
         543       -0.36   -0.456796  0.00538523
         544       -0.44   -0.456765  0.00537542
         545       -0.44   -0.456734  0.00536564
         546       -0.28    -0.45641  0.00536557
         547       -0.28   -0.456088  0.00536544
         548       -0.52   -0.456204  0.00535692
         549       -0.28   -0.455883  0.00535677
         550       -0.52      -0.456   0.0053483
         551        -0.2   -0.455535  0.00535873
         552        -0.6   -0.455797  0.00535541
         553       -0.36   -0.455624  0.00534853
         554       -0.36   -0.455451  0.00534166
         555       -0.36   -0.455279   0.0053348
         556       -0.44   -0.455252  0.00532528
         557       -0.44   -0.455224  0.00531579
         558       -0.36   -0.455054    0.005309
         559       -0.44   -0.455027  0.00529957
         560       -0.44      -0.455  0.00529018
         561       -0.36   -0.454831  0.00528346
         562       -0.44   -0.454804  0.00527412
         563       -0.44   -0.454778  0.00526482
         564       -0.36    -0.45461  0.00525817
         565       -0.52   -0.454726  0.00525013
         566       -0.44     -0.4547  0.00524092
         567       -0.36   -0.454533  0.00523434
         568       -0.44   -0.454507  0.00522519
         569       -0.44   -0.454482  0.00521606
         570        -0.6   -0.454737  0.00521316
         571       -0.52   -0.454851  0.00520528
         572        -0.6   -0.455105  0.00520236
         573        -0.6   -0.455358  0.00519942
         574       -0.52    -0.45547  0.00519159
         575        -0.6   -0.455722  0.00518864
         576        -0.6   -0.455972  0.00518567
         577       -0.52   -0.456083  0.00517787
         578        -0.6   -0.456332   0.0051749
         579       -0.52   -0.456442  0.00516713
         580        -0.6    -0.45669  0.00516414
         581       -0.52   -0.456799  0.00515641
         582       -0.52   -0.456907  0.00514869
         583       -0.68    -0.45729  0.00515406
         584       -0.44    -0.45726  0.00514532
         585       -0.44   -0.457231  0.00513661
         586       -0.28   -0.456928  0.00513674
         587       -0.52   -0.457036  0.00512911
         588       -0.52   -0.457143   0.0051215
         589       -0.44   -0.457114  0.00511289
         590       -0.28   -0.456814  0.00511303
         591       -0.36    -0.45665    0.005107
         592       -0.44   -0.456622  0.00509845
         593       -0.44   -0.456594  0.00508993
         594       -0.52     -0.4567  0.00508248
         595       -0.52   -0.456807  0.00507505
         596       -0.44   -0.456779  0.00506662
         597       -0.44    -0.45675  0.00505821
         598       -0.52   -0.456856  0.00505086
         599        -0.6   -0.457095  0.00504807
         600       -0.44   -0.457067  0.00503974
         601       -0.44   -0.457038  0.00503144
         602       -0.52   -0.457143  0.00502416
         603       -0.52   -0.457247  0.00501691
         604       -0.52   -0.457351  0.00500968
         605       -0.44   -0.457322  0.00500149
         606       -0.36   -0.457162  0.00499581
         607       -0.36   -0.457002  0.00499014
         608       -0.28   -0.456711  0.00499042
         609       -0.28    -0.45642  0.00499065
         610       -0.44   -0.456393  0.00498255
         611       -0.52   -0.456498  0.00497548
         612        -0.6   -0.456732  0.00497287
         613       -0.44   -0.456705  0.00496483
         614        -0.6   -0.456938  0.00496223
         615       -0.52   -0.457041  0.00495522
         616       -0.36   -0.456883  0.00494968
         617       -0.68   -0.457245  0.00495485
         618       -0.36   -0.457087  0.00494933
         619        -0.6   -0.457318  0.00494672
         620       -0.52   -0.457419  0.00493977
         621       -0.52    -0.45752  0.00493284
         622       -0.68   -0.457878  0.00493786
         623       -0.68   -0.458234  0.00494279
         624       -0.44   -0.458205  0.00493496
         625       -0.52   -0.458304  0.00492805
         626       -0.36   -0.458147  0.00492268
         627        -0.6   -0.458373  0.00492003
         628        -0.6   -0.458599  0.00491736
         629       -0.52   -0.458696  0.00491051
         630       -0.12   -0.458159  0.00493206
         631       -0.44    -0.45813  0.00492432
         632       -0.52   -0.458228  0.00491751
         633       -0.52   -0.458325  0.00491071
         634       -0.36    -0.45817  0.00490541
         635       -0.44   -0.458142  0.00489777
         636       -0.52   -0.458239  0.00489103
         637       -0.52   -0.458336  0.00488431
         638       -0.44   -0.458307  0.00487674
         639       -0.36   -0.458153  0.00487154
         640       -0.36      -0.458  0.00486634
         641       -0.44   -0.457972  0.00485883
         642       -0.52   -0.458069  0.00485222
         643        -0.6   -0.458289  0.00484969
         644       -0.52   -0.458385  0.00484311
         645       -0.52   -0.458481  0.00483654
         646       -0.52   -0.458576  0.00482999
         647       -0.52   -0.458671  0.00482346
         648       -0.36   -0.458519  0.00481842
         649       -0.36   -0.458367  0.00481338
         650        -0.6   -0.458585  0.00481091
         651       -0.68   -0.458925  0.00481553
         652       -0.76   -0.459387  0.00483023
         653       -0.36   -0.459234  0.00482523
         654       -0.44   -0.459205  0.00481794
         655       -0.52   -0.459298  0.00481148
         656       -0.52    -0.45939  0.00480504
         657       -0.28   -0.459117  0.00480547
         658        -0.6   -0.459331  0.00480294
         659       -0.52   -0.459423  0.00479653
         660       -0.44   -0.459394  0.00478935
         661       -0.44   -0.459365   0.0047822
         662       -0.52   -0.459456  0.00477585
         663       -0.44   -0.459427  0.00476874
         664       -0.52   -0.459518  0.00476243
         665       -0.52   -0.459609  0.00475614
         666       -0.44    -0.45958  0.00474909
         667       -0.52    -0.45967  0.00474283
         668        -0.6    -0.45988  0.00474038
         669       -0.52    -0.45997  0.00473415
         670       -0.52    -0.46006  0.00472793
         671        -0.6   -0.460268  0.00472548
         672       -0.76   -0.460714  0.00473945
         673       -0.36   -0.460565  0.00473477
         674       -0.28   -0.460297  0.00473532
         675       -0.36   -0.460148  0.00473063
         676        -0.6   -0.460355  0.00472816
         677       -0.36   -0.460207   0.0047235
         678        -0.2   -0.459823   0.0047321
         679       -0.44   -0.459794  0.00472522
         680        -0.2   -0.459412  0.00473369
         681       -0.52   -0.459501  0.00472757
         682        -0.6   -0.459707  0.00472513
         683       -0.44   -0.459678   0.0047183
         684       -0.28   -0.459415  0.00471871
         685       -0.44   -0.459387   0.0047119
         686        -0.6   -0.459592  0.00470949
         687       -0.68   -0.459913  0.00471355
         688        -0.6   -0.460116  0.00471109
         689       -0.44   -0.460087  0.00470435
         690       -0.44   -0.460058  0.00469762
         691       -0.52   -0.460145  0.00469162
         692       -0.68   -0.460462  0.00469559
         693       -0.52   -0.460548   0.0046896
         694       -0.36   -0.460403  0.00468508
         695       -0.52   -0.460489  0.00467912
         696       -0.52   -0.460575  0.00467318
         697       -0.44   -0.460545  0.00466657
         698        -0.6   -0.460745  0.00466416
