#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          85          -1   -0.938824  0.00772075
          86          -1   -0.939535  0.00766368
          87          -1    -0.94023  0.00760704
          88          -1   -0.940909  0.00755085
          89          -1   -0.941573  0.00749515
          90          -1   -0.942222  0.00743993
          91          -1   -0.942857  0.00738521
          92          -1   -0.943478  0.00733101
          93          -1   -0.944086  0.00727733
          94          -1   -0.944681  0.00722418
          95          -1   -0.945263  0.00717157
          96          -1   -0.945833   0.0071195
          97          -1   -0.946392  0.00706796
          98          -1   -0.946939  0.00701698
          99          -1   -0.947475  0.00696654
         100          -1      -0.948  0.00691665
         101          -1   -0.948515   0.0068673
         102          -1    -0.94902   0.0068185
         103          -1   -0.949515  0.00677024
         104          -1       -0.95  0.00672252
         105          -1   -0.950476  0.00667534
         106          -1   -0.950943   0.0066287
         107          -1   -0.951402  0.00658258
         108          -1   -0.951852    0.006537
         109          -1   -0.952294  0.00649193
         110          -1   -0.952727  0.00644738
         111          -1   -0.953153  0.00640335
         112          -1   -0.953571  0.00635982
         113          -1   -0.953982   0.0063168
         114          -1   -0.954386  0.00627427
         115          -1   -0.954783  0.00623224
         116          -1   -0.955172  0.00619069
         117          -1   -0.955556  0.00614962
         118          -1   -0.955932  0.00610903
         119          -1   -0.956303  0.00606891
         120          -1   -0.956667  0.00602925
         121          -1   -0.957025  0.00599005
         122          -1   -0.957377   0.0059513
         123          -1   -0.957724  0.00591299
         124          -1   -0.958065  0.00587513
         125          -1     -0.9584   0.0058377
         126          -1    -0.95873   0.0058007
         127          -1   -0.959055  0.00576412
         128          -1   -0.959375  0.00572795
         129          -1    -0.95969   0.0056922
         130          -1       -0.96  0.00565685
         131          -1   -0.960305  0.00562191
         132          -1   -0.960606  0.00558735
         133          -1   -0.960902  0.00555319
         134          -1   -0.961194  0.00551941
         135          -1   -0.961481    0.005486
         136          -1   -0.961765  0.00545297
         137          -1   -0.962044  0.00542031
         138          -1   -0.962319    0.005388
         139          -1    -0.96259  0.00535605
         140          -1   -0.962857  0.00532446
         141          -1   -0.963121  0.00529321
         142          -1    -0.96338   0.0052623
         143          -1   -0.963636  0.00523173
         144          -1   -0.963889  0.00520149
         145          -1   -0.964138  0.00517157
         146          -1   -0.964384  0.00514198
         147          -1   -0.964626  0.00511271
         148          -1   -0.964865  0.00508375
         149          -1   -0.965101  0.00505509
         150          -1   -0.965333  0.00502674
         151          -1   -0.965563  0.00499869
         152          -1   -0.965789  0.00497094
         153          -1   -0.966013  0.00494348
         154          -1   -0.966234   0.0049163
         155          -1   -0.966452   0.0048894
         156          -1   -0.966667  0.00486279
         157          -1   -0.966879  0.00483645
         158          -1   -0.967089  0.00481038
         159          -1   -0.967296  0.00478458
         160          -1     -0.9675  0.00475904
         161          -1   -0.967702  0.00473376
         162          -1   -0.967901  0.00470873
         163          -1   -0.968098  0.00468396
         164          -1   -0.968293  0.00465944
         165          -1   -0.968485  0.00463516
         166          -1   -0.968675  0.00461112
         167          -1   -0.968862  0.00458733
         168          -1   -0.969048  0.00456376
         169       -0.92   -0.968757  0.00454598
         170       -0.92   -0.968471  0.00452827
         171          -1   -0.968655  0.00450555
         172          -1   -0.968837  0.00448303
         173          -1   -0.969017  0.00446074
         174          -1   -0.969195  0.00443865
         175          -1   -0.969371  0.00441678
         176          -1   -0.969545  0.00439511
         177          -1   -0.969718  0.00437365
         178          -1   -0.969888  0.00435238
         179          -1   -0.970056  0.00433132
         180          -1   -0.970222  0.00431045
         181          -1   -0.970387  0.00428977
         182          -1   -0.970549  0.00426929
         183          -1    -0.97071  0.00424899
         184          -1    -0.97087  0.00422888
         185          -1   -0.971027  0.00420895
         186          -1   -0.971183   0.0041892
         187          -1   -0.971337  0.00416963
         188          -1   -0.971489  0.00415024
         189          -1    -0.97164  0.00413102
         190          -1   -0.971789  0.00411198
         191          -1   -0.971937   0.0040931
         192          -1   -0.972083  0.00407439
         193          -1   -0.972228  0.00405585
         194          -1   -0.972371  0.00403747
         195          -1   -0.972513  0.00401925
         196          -1   -0.972653  0.00400119
         197          -1   -0.972792  0.00398328
         198          -1   -0.972929  0.00396553
         199          -1   -0.973065  0.00394794
         200          -1     -0.9732   0.0039305
         201          -1   -0.973333   0.0039132
         202          -1   -0.973465  0.00389606
         203          -1   -0.973596  0.00387906
         204          -1   -0.973725   0.0038622
         205          -1   -0.973854  0.00384549
         206          -1   -0.973981  0.00382891
         207          -1   -0.974106  0.00381248
         208          -1   -0.974231  0.00379618
         209          -1   -0.974354  0.00378002
         210          -1   -0.974476  0.00376399
         211          -1   -0.974597   0.0037481
         212          -1   -0.974717  0.00373233
         213          -1   -0.974836  0.00371669
         214          -1   -0.974953  0.00370119
         215          -1    -0.97507  0.00368581
         216          -1   -0.975185  0.00367055
         217          -1     -0.9753  0.00365541
         218          -1   -0.975413   0.0036404
         219          -1   -0.975525  0.00362551
         220          -1   -0.975636  0.00361074
         221          -1   -0.975747  0.00359608
         222          -1   -0.975856  0.00358154
         223          -1   -0.975964  0.00356712
         224          -1   -0.976071  0.00355281
         225          -1   -0.976178  0.00353861
         226          -1   -0.976283  0.00352452
         227          -1   -0.976388  0.00351054
         228          -1   -0.976491  0.00349667
         229          -1   -0.976594  0.00348291
         230          -1   -0.976696  0.00346925
         231          -1   -0.976797   0.0034557
         232          -1   -0.976897  0.00344225
         233          -1   -0.976996  0.00342891
         234          -1   -0.977094  0.00341566
         235          -1   -0.977191  0.00340252
         236          -1   -0.977288  0.00338947
         237          -1   -0.977384  0.00337652
         238          -1   -0.977479  0.00336367
         239          -1   -0.977573  0.00335092
         240          -1   -0.977667  0.00333826
         241          -1   -0.977759  0.00332569
         242          -1   -0.977851  0.00331322
         243          -1   -0.977942  0.00330084
         244          -1   -0.978033  0.00328855
         245          -1   -0.978122  0.00327635
         246          -1   -0.978211  0.00326424
         247          -1     -0.9783  0.00325221
         248          -1   -0.978387  0.00324028
         249          -1   -0.978474  0.00322843
         250          -1    -0.97856  0.00321666
         251          -1   -0.978645  0.00320498
         252          -1    -0.97873  0.00319338
         253          -1   -0.978814  0.00318187
         254          -1   -0.978898  0.00317043
         255          -1    -0.97898  0.00315908
         256          -1   -0.979063   0.0031478
         257          -1   -0.979144  0.00313661
         258          -1   -0.979225  0.00312549
         259          -1   -0.979305  0.00311446
         260          -1   -0.979385  0.00310349
         261          -1   -0.979464  0.00309261
         262          -1   -0.979542   0.0030818
         263          -1    -0.97962  0.00307106
         264          -1   -0.979697   0.0030604
         265          -1   -0.979774  0.00304981
         266          -1    -0.97985  0.00303929
         267          -1   -0.979925  0.00302885
         268          -1       -0.98  0.00301847
         269          -1   -0.980074  0.00300816
         270          -1   -0.980148  0.00299793
         271          -1   -0.980221  0.00298776
         272          -1   -0.980294  0.00297766
         273          -1   -0.980366  0.00296763
         274          -1   -0.980438  0.00295766
         275          -1   -0.980509  0.00294776
         276          -1    -0.98058  0.00293793
         277          -1    -0.98065  0.00292816
         278          -1   -0.980719  0.00291845
         279          -1   -0.980789  0.00290881
         280          -1   -0.980857  0.00289923
         281          -1   -0.980925  0.00288971
         282          -1   -0.980993  0.00288026
         283          -1    -0.98106  0.00287086
         284          -1   -0.981127  0.00286153
         285          -1   -0.981193  0.00285225
         286          -1   -0.981259  0.00284304
         287          -1   -0.981324  0.00283388
         288          -1   -0.981389  0.00282479
         289          -1   -0.981453  0.00281575
         290          -1   -0.981517  0.00280676
         291          -1   -0.981581  0.00279784
         292          -1   -0.981644  0.00278896
         293          -1   -0.981706  0.00278015
         294          -1   -0.981769  0.00277139
         295          -1   -0.981831  0.00276268
         296          -1   -0.981892  0.00275403
         297          -1   -0.981953  0.00274543
         298          -1   -0.982013  0.00273689
         299          -1   -0.982074   0.0027284
         300          -1   -0.982133  0.00271996
         301          -1   -0.982193  0.00271157
         302          -1   -0.982252  0.00270323
         303          -1    -0.98231  0.00269494
         304          -1   -0.982368  0.00268671
         305          -1   -0.982426  0.00267852
         306          -1   -0.982484  0.00267038
         307          -1   -0.982541  0.00266229
         308          -1   -0.982597  0.00265425
         309          -1   -0.982654  0.00264626
         310          -1    -0.98271  0.00263832
         311          -1   -0.982765  0.00263042
         312          -1   -0.982821  0.00262257
         313          -1   -0.982875  0.00261476
         314          -1    -0.98293    0.002607
         315          -1   -0.982984  0.00259929
         316          -1   -0.983038  0.00259162
         317          -1   -0.983091    0.002584
         318          -1   -0.983145  0.00257642
         319          -1   -0.983197  0.00256889
         320          -1    -0.98325  0.00256139
         321          -1   -0.983302  0.00255395
         322          -1   -0.983354  0.00254654
         323          -1   -0.983406  0.00253918
         324          -1   -0.983457  0.00253186
         325          -1   -0.983508  0.00252458
         326          -1   -0.983558  0.00251734
         327          -1   -0.983609  0.00251015
         328          -1   -0.983659  0.00250299
         329          -1   -0.983708  0.00249588
         330          -1   -0.983758   0.0024888
         331          -1   -0.983807  0.00248177
         332          -1   -0.983855  0.00247477
         333          -1   -0.983904  0.00246781
         334          -1   -0.983952  0.00246089
         335          -1      -0.984  0.00245401
         336          -1   -0.984048  0.00244717
         337          -1   -0.984095  0.00244037
         338          -1   -0.984142   0.0024336
         339          -1   -0.984189  0.00242687
         340          -1   -0.984235  0.00242018
         341          -1   -0.984282  0.00241353
         342          -1   -0.984327  0.00240691
         343          -1   -0.984373  0.00240032
         344          -1   -0.984419  0.00239377
         345          -1   -0.984464  0.00238726
         346          -1   -0.984509  0.00238078
         347          -1   -0.984553  0.00237434
         348          -1   -0.984598  0.00236793
         349          -1   -0.984642  0.00236156
         350          -1   -0.984686  0.00235522
         351          -1   -0.984729  0.00234891
         352          -1   -0.984773  0.00234264
         353          -1   -0.984816   0.0023364
         354          -1   -0.984859   0.0023302
         355          -1   -0.984901  0.00232402
         356          -1   -0.984944  0.00231788
         357          -1   -0.984986  0.00231177
         358          -1   -0.985028   0.0023057
         359          -1    -0.98507  0.00229965
         360          -1   -0.985111  0.00229364
         361          -1   -0.985152  0.00228765
         362          -1   -0.985193   0.0022817
         363          -1   -0.985234  0.00227578
         364          -1   -0.985275  0.00226989
         365          -1   -0.985315  0.00226403
         366          -1   -0.985355   0.0022582
         367          -1   -0.985395   0.0022524
         368          -1   -0.985435  0.00224663
         369          -1   -0.985474  0.00224089
         370          -1   -0.985514  0.00223517
         371          -1   -0.985553  0.00222949
         372          -1   -0.985591  0.00222383
         373          -1    -0.98563  0.00221821
         374          -1   -0.985668  0.00221261
         375          -1   -0.985707  0.00220704
         376          -1   -0.985745   0.0022015
         377          -1   -0.985782  0.00219598
         378          -1    -0.98582  0.00219049
         379          -1   -0.985858  0.00218503
         380          -1   -0.985895   0.0021796
         381          -1   -0.985932   0.0021742
         382          -1   -0.985969  0.00216882
         383          -1   -0.986005  0.00216346
         384          -1   -0.986042  0.00215814
         385          -1   -0.986078  0.00215283
         386          -1   -0.986114  0.00214756
         387          -1    -0.98615  0.00214231
         388          -1   -0.986186  0.00213709
         389          -1   -0.986221  0.00213189
         390          -1   -0.986256  0.00212671
         391          -1   -0.986292  0.00212156
         392          -1   -0.986327  0.00211644
         393          -1   -0.986361  0.00211134
         394          -1   -0.986396  0.00210627
         395          -1    -0.98643  0.00210122
         396          -1   -0.986465  0.00209619
         397          -1   -0.986499  0.00209119
         398          -1   -0.986533  0.00208621
         399          -1   -0.986566  0.00208125
         400          -1     -0.9866  0.00207632
         401          -1   -0.986633  0.00207141
         402          -1   -0.986667  0.00206652
         403          -1     -0.9867  0.00206166
         404          -1   -0.986733  0.00205682
         405          -1   -0.986765    0.002052
         406          -1   -0.986798  0.00204721
         407          -1    -0.98683  0.00204243
         408          -1   -0.986863  0.00203768
         409          -1   -0.986895  0.00203295
         410          -1   -0.986927  0.00202825
         411          -1   -0.986959  0.00202356
         412       -0.92   -0.986796  0.00202517
         413          -1   -0.986828  0.00202052
         414          -1    -0.98686  0.00201589
         415          -1   -0.986892  0.00201128
         416          -1   -0.986923  0.00200669
         417          -1   -0.986954  0.00200212
         418          -1   -0.986986  0.00199757
         419          -1   -0.987017  0.00199305
         420          -1   -0.987048  0.00198854
         421          -1   -0.987078  0.00198406
         422          -1   -0.987109  0.00197959
         423          -1   -0.987139  0.00197515
         424          -1    -0.98717  0.00197072
         425          -1     -0.9872  0.00196632
         426          -1    -0.98723  0.00196193
         427          -1    -0.98726  0.00195756
         428          -1    -0.98729  0.00195322
         429          -1   -0.987319  0.00194889
         430          -1   -0.987349  0.00194458
         431          -1   -0.987378  0.00194029
         432          -1   -0.987407  0.00193602
         433          -1   -0.987436  0.00193176
         434          -1   -0.987465  0.00192753
         435          -1   -0.987494  0.00192331
         436          -1   -0.987523  0.00191912
         437          -1   -0.987551  0.00191494
         438          -1    -0.98758  0.00191078
         439          -1   -0.987608  0.00190663
         440          -1   -0.987636  0.00190251
         441          -1   -0.987664   0.0018984
         442          -1   -0.987692  0.00189431
         443          -1    -0.98772  0.00189024
         444          -1   -0.987748  0.00188618
         445          -1   -0.987775  0.00188214
         446          -1   -0.987803  0.00187812
         447          -1    -0.98783  0.00187412
         448          -1   -0.987857  0.00187013
         449          -1   -0.987884  0.00186617
         450          -1   -0.987911  0.00186221
         451          -1   -0.987938  0.00185828
         452          -1   -0.987965  0.00185436
         453          -1   -0.987991  0.00185045
         454          -1   -0.988018  0.00184657
         455          -1   -0.988044   0.0018427
         456          -1    -0.98807  0.00183884
         457          -1   -0.988096    0.001835
         458          -1   -0.988122  0.00183118
         459          -1   -0.988148  0.00182737
         460          -1   -0.988174  0.00182358
         461          -1     -0.9882  0.00181981
         462          -1   -0.988225  0.00181605
         463          -1   -0.988251   0.0018123
         464          -1   -0.988276  0.00180857
         465          -1   -0.988301  0.00180486
         466          -1   -0.988326  0.00180116
         467          -1   -0.988351  0.00179748
         468          -1   -0.988376  0.00179381
         469          -1   -0.988401  0.00179016
         470          -1   -0.988426  0.00178652
         471          -1    -0.98845  0.00178289
         472          -1   -0.988475  0.00177928
         473          -1   -0.988499  0.00177569
         474          -1   -0.988523  0.00177211
         475          -1   -0.988547  0.00176854
         476          -1   -0.988571  0.00176499
         477          -1   -0.988595  0.00176145
         478          -1   -0.988619  0.00175793
         479          -1   -0.988643  0.00175442
         480          -1   -0.988667  0.00175093
         481          -1    -0.98869  0.00174744
         482          -1   -0.988714  0.00174398
         483          -1   -0.988737  0.00174052
         484          -1    -0.98876  0.00173708
         485          -1   -0.988784  0.00173365
         486          -1   -0.988807  0.00173024
         487          -1    -0.98883  0.00172684
         488          -1   -0.988852  0.00172345
         489          -1   -0.988875  0.00172008
         490          -1   -0.988898  0.00171672
         491          -1   -0.988921  0.00171337
         492          -1   -0.988943  0.00171004
         493          -1   -0.988966  0.00170672
         494          -1   -0.988988  0.00170341
         495          -1    -0.98901  0.00170011
         496          -1   -0.989032  0.00169683
         497          -1   -0.989054  0.00169356
         498          -1   -0.989076   0.0016903
         499          -1   -0.989098  0.00168705
         500          -1    -0.98912  0.00168382
         501          -1   -0.989142   0.0016806
         502          -1   -0.989163  0.00167739
         503          -1   -0.989185  0.00167419
         504          -1   -0.989206  0.00167101
         505          -1   -0.989228  0.00166784
         506          -1   -0.989249  0.00166468
         507          -1    -0.98927  0.00166153
         508          -1   -0.989291  0.00165839
         509          -1   -0.989312  0.00165527
         510          -1   -0.989333  0.00165216
         511          -1   -0.989354  0.00164905
         512          -1   -0.989375  0.00164596
         513          -1   -0.989396  0.00164289
         514          -1   -0.989416  0.00163982
         515          -1   -0.989437  0.00163676
         516          -1   -0.989457  0.00163372
         517          -1   -0.989478  0.00163069
         518          -1   -0.989498  0.00162767
         519          -1   -0.989518  0.00162466
         520          -1   -0.989538  0.00162166
         521          -1   -0.989559  0.00161867
         522          -1   -0.989579  0.00161569
         523          -1   -0.989598  0.00161272
         524          -1   -0.989618  0.00160977
         525          -1   -0.989638  0.00160682
         526          -1   -0.989658  0.00160389
         527          -1   -0.989677  0.00160097
         528          -1   -0.989697  0.00159805
         529          -1   -0.989716  0.00159515
         530          -1   -0.989736  0.00159226
         531          -1   -0.989755  0.00158938
         532          -1   -0.989774  0.00158651
         533          -1   -0.989794  0.00158365
         534          -1   -0.989813   0.0015808
         535          -1   -0.989832  0.00157796
         536          -1   -0.989851  0.00157513
         537          -1    -0.98987  0.00157231
         538          -1   -0.989888   0.0015695
         539          -1   -0.989907   0.0015667
         540          -1   -0.989926  0.00156391
         541          -1   -0.989945  0.00156113
         542          -1   -0.989963  0.00155836
         543          -1   -0.989982   0.0015556
         544       -0.92   -0.989853  0.00155805
         545       -0.92   -0.989725  0.00156045
         546       -0.92   -0.989597  0.00156281
         547       -0.92    -0.98947  0.00156512
         548       -0.92   -0.989343  0.00156739
         549       -0.92   -0.989217  0.00156962
         550       -0.92   -0.989091   0.0015718
         551       -0.92   -0.988966  0.00157394
         552       -0.92   -0.988841  0.00157604
         553          -1   -0.988861  0.00157332
         554          -1   -0.988881  0.00157061
         555          -1   -0.988901  0.00156791
         556          -1   -0.988921  0.00156522
         557          -1   -0.988941  0.00156253
         558          -1   -0.988961  0.00155986
         559          -1    -0.98898  0.00155719
         560          -1      -0.989  0.00155454
         561          -1    -0.98902  0.00155189
         562          -1   -0.989039  0.00154925
         563          -1   -0.989059  0.00154662
         564          -1   -0.989078    0.001544
         565          -1   -0.989097  0.00154139
         566          -1   -0.989117  0.00153879
         567          -1   -0.989136  0.00153619
         568          -1   -0.989155  0.00153361
         569          -1   -0.989174  0.00153103
         570          -1   -0.989193  0.00152846
         571          -1   -0.989212   0.0015259
         572          -1   -0.989231  0.00152335
         573          -1    -0.98925  0.00152081
         574          -1   -0.989268  0.00151827
         575          -1   -0.989287  0.00151575
         576          -1   -0.989306  0.00151323
         577          -1   -0.989324  0.00151072
         578          -1   -0.989343  0.00150822
         579          -1   -0.989361  0.00150573
         580          -1   -0.989379  0.00150324
         581          -1   -0.989398  0.00150077
         582          -1   -0.989416   0.0014983
         583          -1   -0.989434  0.00149584
         584          -1   -0.989452  0.00149339
         585          -1    -0.98947  0.00149094
         586          -1   -0.989488  0.00148851
         587          -1   -0.989506  0.00148608
         588          -1   -0.989524  0.00148366
         589          -1   -0.989542  0.00148125
         590          -1   -0.989559  0.00147884
         591          -1   -0.989577  0.00147645
         592          -1   -0.989595  0.00147406
         593          -1   -0.989612  0.00147167
         594          -1    -0.98963   0.0014693
         595          -1   -0.989647  0.00146694
         596          -1   -0.989664  0.00146458
         597          -1   -0.989682  0.00146223
         598          -1   -0.989699  0.00145988
         599          -1   -0.989716  0.00145755
         600          -1   -0.989733  0.00145522
         601          -1    -0.98975   0.0014529
         602          -1   -0.989767  0.00145058
         603          -1   -0.989784  0.00144828
         604          -1   -0.989801  0.00144598
         605          -1   -0.989818  0.00144369
         606          -1   -0.989835   0.0014414
         607          -1   -0.989852  0.00143912
         608          -1   -0.989868  0.00143685
         609          -1   -0.989885  0.00143459
         610          -1   -0.989902  0.00143233
         611          -1   -0.989918  0.00143009
         612          -1   -0.989935  0.00142784
         613          -1   -0.989951  0.00142561
         614          -1   -0.989967  0.00142338
         615          -1   -0.989984  0.00142116
         616          -1       -0.99  0.00141895
         617          -1   -0.990016  0.00141674
         618          -1   -0.990032  0.00141454
         619          -1   -0.990048  0.00141235
         620          -1   -0.990065  0.00141016
         621          -1   -0.990081  0.00140798
         622          -1   -0.990096  0.00140581
         623          -1   -0.990112  0.00140364
         624          -1   -0.990128  0.00140148
         625          -1   -0.990144  0.00139933
         626          -1    -0.99016  0.00139718
         627          -1   -0.990175  0.00139504
         628          -1   -0.990191   0.0013929
         629          -1   -0.990207  0.00139078
         630          -1   -0.990222  0.00138866
         631          -1   -0.990238  0.00138654
         632          -1   -0.990253  0.00138443
         633          -1   -0.990269  0.00138233
         634          -1   -0.990284  0.00138024
         635          -1   -0.990299  0.00137815
         636          -1   -0.990314  0.00137607
         637          -1    -0.99033  0.00137399
         638          -1   -0.990345  0.00137192
         639          -1    -0.99036  0.00136986
         640          -1   -0.990375   0.0013678
         641          -1    -0.99039  0.00136575
         642          -1   -0.990405   0.0013637
         643          -1    -0.99042  0.00136166
         644          -1   -0.990435  0.00135963
         645          -1    -0.99045   0.0013576
         646          -1   -0.990464  0.00135558
         647          -1   -0.990479  0.00135357
         648          -1   -0.990494  0.00135156
         649          -1   -0.990508  0.00134955
         650          -1   -0.990523  0.00134756
         651          -1   -0.990538  0.00134557
         652          -1   -0.990552  0.00134358
         653          -1   -0.990567   0.0013416
         654          -1   -0.990581  0.00133963
         655          -1   -0.990595  0.00133766
         656          -1    -0.99061   0.0013357
         657          -1   -0.990624  0.00133374
         658          -1   -0.990638  0.00133179
         659          -1   -0.990653  0.00132984
         660          -1   -0.990667   0.0013279
         661       -0.92    -0.99056  0.00133019
         662       -0.92   -0.990453  0.00133245
         663          -1   -0.990468  0.00133051
         664          -1   -0.990482  0.00132859
         665          -1   -0.990496  0.00132667
         666          -1   -0.990511  0.00132475
         667          -1   -0.990525  0.00132284
         668          -1   -0.990539  0.00132094
         669          -1   -0.990553  0.00131904
         670          -1   -0.990567  0.00131715
         671          -1   -0.990581  0.00131526
         672          -1   -0.990595  0.00131338
         673          -1   -0.990609   0.0013115
         674          -1   -0.990623  0.00130963
         675          -1   -0.990637  0.00130776
         676          -1   -0.990651   0.0013059
         677          -1   -0.990665  0.00130404
         678          -1   -0.990678  0.00130219
         679          -1   -0.990692  0.00130035
         680          -1   -0.990706  0.00129851
         681          -1    -0.99072  0.00129667
         682          -1   -0.990733  0.00129484
         683          -1   -0.990747  0.00129302
         684          -1    -0.99076   0.0012912
         685       -0.92   -0.990657  0.00129344
         686          -1   -0.990671  0.00129162
         687          -1   -0.990684  0.00128982
         688          -1   -0.990698  0.00128801
         689          -1   -0.990711  0.00128621
         690          -1   -0.990725  0.00128442
         691          -1   -0.990738  0.00128263
         692          -1   -0.990751  0.00128085
         693          -1   -0.990765  0.00127907
         694          -1   -0.990778  0.00127729
         695          -1   -0.990791  0.00127553
         696          -1   -0.990805  0.00127376
         697          -1   -0.990818    0.001272
         698          -1   -0.990831  0.00127025
         699          -1   -0.990844   0.0012685
         700          -1   -0.990857  0.00126675
         701          -1    -0.99087  0.00126501
         702          -1   -0.990883  0.00126328
         703          -1   -0.990896  0.00126155
         704          -1   -0.990909  0.00125982
         705          -1   -0.990922   0.0012581
         706          -1   -0.990935  0.00125639
         707          -1   -0.990948  0.00125467
         708          -1    -0.99096  0.00125297
         709          -1   -0.990973  0.00125126
         710          -1   -0.990986  0.00124957
         711          -1   -0.990999  0.00124787
         712       -0.92   -0.990899   0.0012501
         713       -0.92   -0.990799  0.00125229
         714          -1   -0.990812  0.00125061
         715          -1   -0.990825  0.00124892
         716          -1   -0.990838  0.00124724
         717          -1   -0.990851  0.00124557
         718          -1   -0.990864   0.0012439
         719          -1   -0.990876  0.00124224
         720          -1   -0.990889  0.00124057
         721          -1   -0.990902  0.00123892
         722          -1   -0.990914  0.00123727
         723          -1   -0.990927  0.00123562
         724          -1   -0.990939  0.00123398
         725          -1   -0.990952  0.00123234
         726          -1   -0.990964   0.0012307
         727          -1   -0.990977  0.00122907
         728          -1   -0.990989  0.00122745
         729          -1   -0.991001  0.00122583
         730          -1   -0.991014  0.00122421
         731          -1   -0.991026   0.0012226
         732          -1   -0.991038  0.00122099
         733          -1    -0.99105  0.00121938
         734          -1   -0.991063  0.00121778
         735          -1   -0.991075  0.00121619
         736          -1   -0.991087  0.00121459
         737          -1   -0.991099  0.00121301
         738          -1   -0.991111  0.00121142
         739          -1   -0.991123  0.00120984
         740          -1   -0.991135  0.00120827
         741          -1   -0.991147   0.0012067
         742          -1   -0.991159  0.00120513
         743          -1   -0.991171  0.00120357
         744          -1   -0.991183  0.00120201
         745          -1   -0.991195  0.00120045
         746          -1   -0.991206   0.0011989
         747          -1   -0.991218  0.00119735
         748          -1    -0.99123  0.00119581
         749          -1   -0.991242  0.00119427
         750          -1   -0.991253  0.00119273
         751          -1   -0.991265   0.0011912
         752          -1   -0.991277  0.00118968
         753          -1   -0.991288  0.00118815
         754          -1     -0.9913  0.00118663
         755          -1   -0.991311  0.00118512
         756          -1   -0.991323  0.00118361
         757          -1   -0.991334   0.0011821
         758          -1   -0.991346  0.00118059
         759          -1   -0.991357  0.00117909
         760          -1   -0.991368   0.0011776
         761          -1    -0.99138   0.0011761
         762          -1   -0.991391  0.00117461
         763          -1   -0.991402  0.00117313
         764          -1   -0.991414  0.00117165
         765          -1   -0.991425  0.00117017
         766       -0.92   -0.991332  0.00117235
         767          -1   -0.991343  0.00117088
         768          -1   -0.991354  0.00116941
