3.16436	0
3.16526	0.000901697
3.15132	0.0139498
3.14626	0.0110874
3.15411	0.011638
3.15283	0.00958808
3.15379	0.0081602
3.15184	0.00733271
3.14829	0.00737476
3.14751	0.00664195
3.14506	0.00648985
3.15089	0.00831207
3.14712	0.00852315
3.14878	0.00806383
3.14566	0.00813092
3.14739	0.00780082
3.1455	0.00756738
3.14379	0.00733717
3.14399	0.0069432
3.144	0.0065869
3.14522	0.0063845
3.14114	0.00733232
3.1409	0.00701014
3.14094	0.00671178
3.14214	0.00654892
3.14077	0.00643911
3.14085	0.00619653
3.14169	0.00602987
3.1414	0.00582521
3.14131	0.00562839
3.14129	0.00544386
3.14134	0.00527123
3.14012	0.00525071
3.13893	0.00523137
3.13859	0.00509122
3.13794	0.00499003
3.13713	0.00492158
3.13861	0.00501446
3.13846	0.00488644
3.1389	0.00478278
3.13875	0.00466701
3.13818	0.00459044
3.13841	0.0044885
3.13911	0.00444067
3.13812	0.00445291
3.13891	0.00442667
3.13998	0.00446158
3.13934	0.0044137
3.13845	0.00441394
3.13781	0.00437156
3.1372	0.00432859
3.13717	0.00424462
3.13779	0.00420895
3.13782	0.00413037
3.13804	0.00406063
3.1386	0.00402753
3.13946	0.00404762
3.13891	0.00401471
3.13926	0.00396156
3.13932	0.00389544
3.13919	0.00383344
3.13922	0.00377123
3.13948	0.0037204
3.13975	0.00367152
3.14004	0.00362591
3.14012	0.00357142
3.14043	0.00353197
3.14061	0.00348408
3.14052	0.00343432
3.14007	0.00341496
3.1406	0.00340783
3.14131	0.00343409
3.14136	0.00338715
3.14144	0.00334195
3.1417	0.00330776
3.14169	0.00326399
3.14135	0.00323875
3.1416	0.00320663
3.14122	0.00318821
3.14147	0.00315756
3.14131	0.0031223
3.14097	0.00310256
3.14132	0.00308453
3.14206	0.00313559
3.14265	0.00315557
3.14257	0.00311969
3.14271	0.00308651
3.14269	0.00305128
3.14276	0.00301759
3.14329	0.00303167
3.14347	0.0030031
3.14358	0.00297256
3.14381	0.00294939
3.14392	0.00291993
3.14406	0.0028921
3.1441	0.00286214
3.14377	0.00285132
3.14344	0.00284159
3.14327	0.00281766
3.14298	0.00280456
