   0.0942809       0.248    0.108954  0.00980075
    0.282843       0.282    0.777112   0.0312749
    0.471405       2.676     2.05429   0.0549425
    0.659966       4.662      3.9217   0.0657371
    0.848528       5.208      6.2659   0.0906474
     1.03709        9.44     7.74017   0.0887497
     1.22565      12.428     9.54488    0.113394
     1.41421       8.666     9.72302    0.113924
     1.60278       8.084     10.0537    0.111681
     1.79134      12.134      10.021    0.108953
      1.9799       10.34     9.68557    0.102119
     2.16846        7.49      8.6468   0.0992898
     2.35702       6.518     7.25526    0.103243
     2.54558       6.202     5.60182    0.101381
     2.73415       5.018     4.76052   0.0795789
     2.92271       0.604     3.58834   0.0607854
     3.11127        2.03     2.69496    0.058345
     3.29983       1.684     1.93802   0.0475265
     3.48839       1.286     1.33296   0.0395956
     3.67696           0    0.836546   0.0340889
     3.86552        0.19     0.55023   0.0277305
     4.05408        1.79    0.296735   0.0193674
     4.24264        0.02    0.228724   0.0189046
      4.4312        0.66    0.156918   0.0154792
     4.61976        0.34    0.125061    0.014776
     4.80833           0   0.0480306  0.00799694
     4.99689           0   0.0289949  0.00611978
     5.18545           0  0.00820918  0.00262795
     5.37401           0  0.00544388  0.00265635
     5.56257           0 6.63265e-05 6.62419e-05
   0.0942809           0    0.108677  0.00977973
    0.282843        0.26    0.775796    0.031223
    0.471405        1.94     2.05399   0.0548035
    0.659966        3.86     3.92155     0.06557
    0.848528       7.698     6.26954     0.09049
     1.03709      11.252      7.7491   0.0889726
     1.22565         9.8     9.54553    0.113108
     1.41421        8.18     9.71909    0.113702
     1.60278       8.538     10.0499    0.111463
     1.79134      14.094     10.0314    0.109167
      1.9799       8.524     9.68261    0.101902
     2.16846       4.054     8.63511   0.0997226
     2.35702       9.584     7.26119     0.10315
     2.54558       7.306     5.60616    0.101216
     2.73415       2.668      4.7552   0.0795543
     2.92271       2.798     3.58633    0.060664
     3.11127       2.112     2.69348   0.0582154
     3.29983       0.752       1.935   0.0475013
     3.48839       1.486     1.33335   0.0394968
     3.67696       0.094    0.834656   0.0340545
     3.86552        0.58    0.550305     0.02766
