1	0
1.40638	0.00396044
1.72611	0.00563831
1.99955	0.00741822
2.24003	0.00797967
2.44202	0.00909289
2.63965	0.00945463
2.82671	0.0111046
2.99788	0.0116666
3.16264	0.011958
3.31326	0.0130125
3.46422	0.0133319
3.60097	0.0135249
3.7298	0.0139918
3.85509	0.0141648
3.97812	0.0148576
4.08522	0.0151
4.19466	0.0158105
4.30654	0.0162783
4.41613	0.0174593
4.51956	0.0177769
4.62005	0.01767
4.73228	0.0181416
4.84328	0.0188525
4.94803	0.0194973
5.05342	0.019801
5.15194	0.0200517
5.24885	0.0203161
5.35485	0.0217363
5.44481	0.0226198
5.5261	0.0229651
5.62359	0.0232336
5.70866	0.0243661
5.79799	0.024212
5.88518	0.0250624
5.95599	0.0258477
6.03376	0.0268991
6.10358	0.0262859
6.1871	0.0264894
6.2621	0.0272762
6.34678	0.0270612
6.42595	0.0268435
6.49808	0.0280156
6.56537	0.0278794
6.64097	0.0280354
6.71746	0.0287675
6.79467	0.0290096
6.85521	0.0288483
6.92061	0.0292489
6.99066	0.0297118
7.0558	0.0297735
7.12618	0.0290792
7.18468	0.029541
7.25535	0.0294681
7.31497	0.0303072
7.38223	0.029752
7.44992	0.0292756
7.52226	0.0286416
7.59988	0.0289197
7.66059	0.0297832
7.73944	0.0289439
7.79977	0.0291956
7.85657	0.0290094
7.91839	0.0303974
7.98135	0.0317894
8.04317	0.0317975
8.11154	0.0318974
8.16901	0.0320356
8.2246	0.0332725
8.28117	0.0335342
8.34314	0.0330145
8.39684	0.0335662
8.45334	0.0330429
8.50863	0.0330728
8.57249	0.0329757
8.6424	0.0335289
8.68812	0.0341846
8.74695	0.0346066
8.80875	0.0348794
8.86305	0.0352759
8.92882	0.0361394
8.99106	0.0348036
9.05093	0.0348021
9.09784	0.0353522
9.15365	0.0353369
9.20966	0.0353588
9.25841	0.0349092
9.31415	0.0348832
9.36428	0.0347298
9.42569	0.0354784
9.48562	0.0351796
9.53165	0.0346993
9.58646	0.0349169
9.63116	0.0353888
9.67873	0.0350562
9.72602	0.0354229
9.7849	0.0365217
9.83157	0.0381684
9.87648	0.0388556
9.91856	0.0388552
